screen,file,line,operation,method,key_used,key_class,stable_id_available,rows_diverging_2021_2024,direction,evidence
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,228,JOIN,merge,row_uid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,230,JOIN,merge,row_uid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,251,GROUPBY,groupby,game_id|offense_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,254,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,259,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,264,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,268,DEDUP,drop_duplicates,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,270,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,270,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,270,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,279,GROUPBY,groupby,game_date,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,284,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,290,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,323,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,329,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,419,SETINDEX,set_index,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,427,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,433,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,443,MEMBERSHIP,isin,<var:tiers>|evaluation_tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,542,MEMBERSHIP,isin,normal|minutes_only_no_pace|status,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,562,GROUPBY,groupby,game_id|team_id|regime,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,573,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,576,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,660,MEMBERSHIP,isin,normal|minutes_only_no_pace|status,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,661,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,662,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,663,MEMBERSHIP,isin,<sub:<var:regime>>|evaluation_tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,666,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,718,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,719,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,751,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,752,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,753,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_projected_exposure.py,player_program/build_projected_exposure.py,754,GROUPBY,groupby,season_type,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,68,LOOKUP,map,source_subtype_raw,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,72,LOOKUP,map,mechanism,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,111,GROUPBY,groupby,game_id|offense_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,162,GROUPBY,groupby,game_id|turnover_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,165,GROUPBY,groupby,game_id|turnover_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,168,GROUPBY,groupby,game_id|turnover_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,172,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,172,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,172,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,172,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,180,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,181,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,185,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,189,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,210,GROUPBY,groupby,source_system,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,242,GROUPBY,groupby,source_system,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/build_turnover_targets.py,player_program/build_turnover_targets.py,245,GROUPBY,groupby,source_system,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,123,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,170,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,171,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,172,GROUPBY,groupby,season_type,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,173,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,177,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,178,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,277,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,282,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,346,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,346,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,348,LOOKUP,map,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,397,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,465,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,465,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,466,MEMBERSHIP,isin,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,467,LOOKUP,map,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,530,LOOKUP,map,team,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,534,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,534,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,535,LOOKUP,map,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,542,GROUPBY,groupby,abbr|game_date_ts,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,608,MEMBERSHIP,isin,<var:cats>|category,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,686,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,687,GROUPBY,groupby,game_date,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,783,GROUPBY,groupby,team_id|opp_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,126,GROUPBY,groupby,franchise,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,155,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,159,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,162,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,267,GROUPBY,groupby,franchise,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,306,GROUPBY,groupby,season|offense_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,315,MEMBERSHIP,isin,HIRE|DEPART|event_type,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,322,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,391,UNIQUE,unique,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,392,UNIQUE,unique,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,466,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,546,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,549,GROUPBY,groupby,coverage_status,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,113,DEDUP,duplicated,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,130,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,144,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,158,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,166,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,174,JOIN,merge,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,206,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,225,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,258,PIVOT,pivot,from_venue_id|to_venue_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,260,UNIQUE,unique,venue_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,98,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,122,UNIQUE,unique,timezone,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,126,MEMBERSHIP,isin,<attr:index>|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,155,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,182,GROUPBY,groupby,team_id|team_abbreviation,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,187,JOIN,merge,team_id|abbreviation,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,226,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,234,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,273,LOOKUP,map,timezone,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,276,LOOKUP,map,timezone,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,286,DEDUP,duplicated,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,288,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,295,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,306,JOIN,merge,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,318,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,376,PIVOT,pivot,from_venue_id|to_venue_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,404,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,410,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,447,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,450,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,460,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,461,JOIN,merge,home_team_id|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,480,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,483,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,540,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,540,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,541,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,541,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,69,DEDUP,drop_duplicates,row_uid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,82,LOOKUP,map,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,148,MEMBERSHIP,isin,player1_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,171,MEMBERSHIP,isin,player1_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,266,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,346,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,350,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,408,UNIQUE,unique,team_game_status,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,409,UNIQUE,unique,pace_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,416,UNIQUE,unique,team_game_status,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,417,UNIQUE,unique,pace_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,423,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,457,UNIQUE,unique,candidate_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,462,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,463,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,466,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,467,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,472,GROUPBY,groupby,team_assignment_source,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,504,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
player_program/data_lane,player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,526,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
