test,target,stratum,variant,draw,value
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1590,-0.0014043342090953009
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1591,-0.002469492671889151
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1592,0.002585035169865757
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1593,0.004119672266179781
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1594,-0.00384831147593467
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1595,-0.004168799101726835
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1596,8.167248851561933e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1597,-0.0015968893703693482
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1598,0.0019024007313891906
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1599,0.002052899449000684
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1600,0.0018085680274454378
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1601,-0.007302416752994231
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1602,-0.00573782623815157
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1603,0.002604449350027112
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1604,-0.0004806762468003188
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1605,0.0012967368872424329
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1606,0.00014556885358014312
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1607,0.0031021261135565858
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1608,-0.0028010179029979575
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1609,0.0022207578383865605
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1610,-0.0011888018044716796
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1611,-0.0011579392477229083
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1612,0.0038348207122526653
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1613,0.0008257134259888483
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1614,-0.0020722810275502247
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1615,-0.00560089390277409
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1616,0.0008584709280034332
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1617,-0.002502759700267811
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1618,-0.00451102083177472
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1619,-0.0008750697656937867
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1620,-8.220795464812465e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1621,0.0035720398286909275
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1622,-0.003492106078289167
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1623,-0.0009890047167541813
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1624,-0.0004762041221255145
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1625,0.00024042510378792636
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1626,0.002547556663022726
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1627,-0.0023745235396904706
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1628,-0.00306892019678864
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1629,-0.002853800351515957
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1630,-0.0018639833271138532
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1631,-0.002423256419380104
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1632,0.00583423678681414
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1633,-0.0006977023534940757
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1634,0.00529119112196901
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1635,0.003975316972615606
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1636,0.002155367150377093
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1637,0.0026911541325350392
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1638,-0.002680370784811311
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1639,0.0028673983333644603
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1640,0.002547624535504461
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1641,-0.0007076505396907939
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1642,-0.0010867179223249424
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1643,0.0007913350860096926
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1644,-0.0034607200122200384
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1645,-0.004083797497322765
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1646,0.0017580306230348447
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1647,-0.0018221171102356549
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1648,0.0004885554115526203
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1649,-0.002209083852347102
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1650,-0.0016801279695602036
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1651,-0.0003348612388573254
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1652,-0.0037406420758670698
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1653,-0.00031815799676793036
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1654,-0.0016130757601821443
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1655,-0.0014798330061594916
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1656,0.0012132065283738456
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1657,0.001638156120340749
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1658,0.0011531482046733665
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1659,-0.0005962311189140638
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1660,0.0008744075532760738
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1661,-0.004706636701432058
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1662,-0.0014740810106278705
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1663,-0.0007941296159956635
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1664,0.0019868899859356495
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1665,-0.0025163056342926465
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1666,0.0024277542698169295
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1667,-0.0003268114175126009
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1668,-0.0024084452532217543
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1669,-0.0016242254108188804
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1670,0.0038557187907678338
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1671,0.004625246770203373
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1672,0.0029014975138500275
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1673,-0.002489274431930356
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1674,0.0029006727443141706
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1675,-0.0014085181543106865
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1676,0.0009797637641087388
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1677,0.002639287214280106
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1678,0.0036643282610119513
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1679,0.0029910745225553382
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1680,-0.002301835722073563
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1681,0.0005587685999704219
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1682,0.0018940465526063074
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1683,0.0058281281781542614
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1684,-0.0025845641742562337
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1685,-0.0002675294147155687
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1686,0.003730579330303938
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1687,0.0004567293489191659
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1688,-0.00023025053318011067
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1689,-0.0014945014518488364
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1690,0.0019601913852500203
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1691,-0.0022826372476972756
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1692,-0.004055897096702034
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1693,-0.0027175814458284785
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1694,0.002419890689298046
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1695,-0.0006953223194428916
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1696,-0.0008486476142465019
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1697,0.0019690671775872827
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1698,6.961543817456121e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1699,3.452809226895693e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1700,-0.002753614002987953
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1701,-0.00600338685974299
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1702,-0.000990110313780595
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1703,-0.001142200772357312
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1704,-0.001674854127588473
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1705,-0.0011897636791786902
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1706,-0.004414862991935234
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1707,0.002381955291398377
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1708,-9.25891861357659e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1709,0.0035269610219906358
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1710,0.004695025534005455
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1711,-0.004214279261098649
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1712,-0.002859136447367888
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1713,-0.003413220812622408
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1714,0.0015949298522904606
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1715,-0.0010787114524318875
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1716,-0.0041660191903559315
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1717,-0.0022235069522454983
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1718,-0.002284129590191009
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1719,0.0014176011675697815
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1720,-0.0005276798733480253
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1721,0.0004859862462686209
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1722,-0.003681736268330414
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1723,-0.0014924996914201817
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1724,0.0015542803159163216
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1725,-0.0012469692138856827
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1726,0.00041341726541322283
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1727,0.00046860088840822443
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1728,0.004790496547374672
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1729,0.0012713340988658233
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1730,-0.00485050065995897
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1731,-0.00015124757727740966
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1732,-0.0064534062377476905
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1733,-0.0008662987418277938
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1734,-0.0020390311373040364
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1735,-0.0002648252776626021
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1736,-0.004137633499060455
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1737,-0.0004723188048489632
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1738,-5.009505707825055e-06
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1739,0.0004894290261570127
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1740,0.0007792983470066328
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1741,0.0020400035992915793
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1742,0.002592395896870645
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1743,0.004012606191628509
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1744,0.002557615479593598
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1745,0.004909871758676813
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1746,0.003875556675869302
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1747,-0.00589580097002783
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1748,0.0007457362608667062
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1749,0.007023971803714565
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1750,-0.007917691223629777
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1751,-0.001754363683505745
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1752,0.0017629735346076194
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1753,0.004533724255166013
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1754,0.0030797590913298196
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1755,-0.00040378909710886895
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1756,-0.005751406491667736
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1757,-0.001757738938884377
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1758,0.005659606647722411
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1759,-0.003797565663162573
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1760,0.00024952193078318566
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1761,-0.003678466308132833
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1762,0.0024101777601836967
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1763,-0.0008297692317192049
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1764,-0.00013663203734326038
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1765,-0.0005686912409598459
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1766,0.002657009731922328
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1767,0.003702137065934606
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1768,0.003110184710164651
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1769,0.005867415116033418
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1770,0.001585863995735299
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1771,-0.003159215280962413
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1772,-0.0010110842634456232
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1773,0.00365054343404071
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1774,-0.0001319727780646145
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1775,0.00378223159682418
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1776,-0.0020648756256353546
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1777,0.004533548373687707
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1778,0.0011674895733547635
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1779,0.003961026920227223
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1780,0.0012907181427481062
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1781,-0.0014273519009995106
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1782,-0.0005629568088964904
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1783,0.002779328790523821
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1784,0.00013317766286207784
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1785,0.0008796362488922394
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1786,-0.00022151198106215193
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1787,0.0009674787821336542
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1788,0.0018924648753766012
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1789,-0.0003957153568523655
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1790,-0.00011870022406746722
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1791,-0.00011155787511303244
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1792,-0.0003384814979271096
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1793,-0.001527167657053231
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1794,-0.0027996235411964147
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1795,0.0012428519179602145
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1796,-0.0006632131989840165
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1797,0.0017753806133575306
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1798,-0.0024118842423328803
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1799,-0.0013702359479384682
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1800,-0.000606287875277951
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1801,-0.003521563426151696
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1802,-0.0031664554062461226
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1803,0.0031061409365003953
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1804,0.0006304816356293606
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1805,-0.0010449431696651675
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1806,0.005721140584916624
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1807,0.0029285590809782036
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1808,0.0014527308148159195
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1809,-0.00893390464876275
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1810,0.0035842596896872325
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1811,0.0030534457444806417
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1812,0.00029825314912352246
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1813,0.0054853197478986
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1814,0.00033104352410964836
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1815,-0.0027739445301419416
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1816,0.003244359921832169
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1817,0.0028965510420619982
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1818,0.003681994808335849
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1819,-0.0017997434610355428
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1820,-0.00018165752463601727
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1821,-0.002994308220148683
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1822,0.002112710171722098
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1823,0.002516520446293771
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1824,-0.005351133308128529
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1825,-0.001823775394804306
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1826,-0.00404456832567093
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1827,-0.0014108986203979642
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1828,-0.0008564487274475114
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1829,0.003223925716849838
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1830,-0.003848073930620349
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1831,0.007181589352595785
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1832,0.000467956856194396
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1833,-0.0009319215211041946
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1834,0.0027713020268889245
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1835,-0.000919031143210823
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1836,-0.00020524623927688148
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1837,0.0009390206193339666
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1838,-5.517977500377968e-06
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1839,0.0029893091598846154
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1840,0.0031842996212689354
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1841,-0.0016523593373838593
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1842,0.003154128961079574
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1843,-0.004469381009680508
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1844,-0.0013385055897884115
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1845,-0.0007405736480379169
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1846,0.004797445696294491
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1847,-0.005441673401714682
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1848,0.0026881218140222636
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1849,-0.0025271371505125274
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1850,-0.000393356226007774
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1851,0.003520431997622962
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1852,-0.0018304279745586698
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1853,0.0006152647113505146
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1854,0.0044353922387570105
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1855,-0.0029489573751253985
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1856,-0.0027799295190086737
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1857,0.0019041393981624219
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1858,0.004139189242919783
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1859,-0.00126332110918178
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1860,0.0016311927061192519
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1861,-0.0008146816866395262
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1862,-0.0010029119441463945
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1863,0.002600196990204932
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1864,-0.0031998253020713
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1865,-0.0021886714021921694
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1866,0.003592112305961158
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1867,-0.00014792503880214366
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1868,-0.0011882386692467068
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1869,-0.0007859517208896676
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1870,-0.003250910812426832
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1871,0.0012037832885570118
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1872,-0.0043674697097500345
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1873,0.0036050401628202285
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1874,0.0008353171238226236
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1875,-0.00014012386152894682
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1876,4.286512430622202e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1877,0.0032122457418460736
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1878,0.004185437891068366
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1879,-0.004443036851698379
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1880,-0.0014714798089522183
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1881,-0.0058244219553269284
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1882,0.00047999881523392825
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1883,-0.000987660857965009
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1884,0.001082822295101032
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1885,-0.002550083949472482
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1886,-0.002133492221845602
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1887,0.003472519021246993
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1888,0.0004907801223097897
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1889,0.0042615562151478055
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1890,0.0012574241134787425
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1891,0.003430624829767038
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1892,-0.0024877721535303213
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1893,0.007036517302641289
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1894,0.002443579139155926
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1895,-0.0034866482465131052
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1896,-0.005692261977217918
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1897,4.5772147124076276e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1898,-0.001044364412157854
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1899,-0.004564481428510898
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1900,-0.0026426729023710555
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1901,-0.0069974555654653174
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1902,-0.002137788891637626
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1903,0.007839297516589289
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1904,0.00201851463847067
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1905,-0.0032809112126149396
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1906,-0.0005327171524806215
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1907,-0.0011363536308947168
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1908,0.0027438324077728236
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1909,-0.004424906675461953
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1910,0.0017555798597768675
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1911,-0.0009743847742175486
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1912,-0.00015436635617223544
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1913,0.0004751455816081111
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1914,-0.0006952436138497142
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1915,0.0003517915384682187
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1916,-0.0009149342223869445
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1917,0.00021672820451017156
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1918,-0.0028211505083375428
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1919,0.0018856654567265875
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1920,0.0013380631627233652
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1921,0.0032974482127667583
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1922,-0.0014825716718664028
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1923,-0.0010910573868351302
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1924,0.003767184711768183
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1925,-0.002065603524108127
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1926,0.005338316579550691
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1927,0.0016769043538612139
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1928,-0.00043341342883293927
