source,key,value,screen,classification,evidence,effect_carrying_null
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R05_opp_allowed_long_miss_pg|N2_entity_swap,0.0013911815475382,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R05_opp_allowed_long_miss_pg|N1_within,0.0004167838499538,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R06_own_atb3_share|N2_entity_swap,0.0005541322364263,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R06_own_atb3_share|N1_within,0.0002159260019201,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R07_own_miss_pg|N2_entity_swap,0.0004181152584046,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R07_own_miss_pg|N1_within,0.0003073218616919,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R08_player_ra_share|N2_entity_swap,0.0007198199699602,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13784 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R08_player_ra_share|N1_within,0.0024765348815792,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13784 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R09_opp_allowed_paint_share|N2_entity_swap,0.0016197412272883,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_COMPLETE_PLUS_R10|R09_opp_allowed_paint_share|N1_within,0.0006518402907892,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|A01_c04_prevgame|N2_entity_swap,0.0012063377691746,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|A01_c04_prevgame|N1_within,0.0017724093219912,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|G01_noise|N2_entity_swap,0.0005947357976036,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=14327 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|G01_noise|N1_within,0.0005681646982795,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=14327 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|G02_placebo_noop|N2_entity_swap,0.000588808928081,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=14327 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|G02_placebo_noop|N1_within,0.0005625026243844,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=14327 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R01_opp_allowed_miss_pg|N2_entity_swap,0.0009230405301426,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R01_opp_allowed_miss_pg|N1_within,0.0010111939649663,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R02_opp_allowed_ra_share|N2_entity_swap,0.0013821521917682,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R02_opp_allowed_ra_share|N1_within,0.000152638005203,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R03_opp_allowed_atb3_share|N2_entity_swap,0.001275788342815,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R03_opp_allowed_atb3_share|N1_within,0.000226365678398,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R04_opp_allowed_mid_share|N2_entity_swap,0.0013050162338422,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R04_opp_allowed_mid_share|N1_within,0.0010138648081314,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R05_opp_allowed_long_miss_pg|N2_entity_swap,0.0012863154142321,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R05_opp_allowed_long_miss_pg|N1_within,0.0005041700926262,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R06_own_atb3_share|N2_entity_swap,0.0014522899392636,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R06_own_atb3_share|N1_within,0.0003310789880315,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R07_own_miss_pg|N2_entity_swap,0.0007404556135363,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R07_own_miss_pg|N1_within,0.0007454139044065,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R08_player_ra_share|N2_entity_swap,0.0014250017873462,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13784 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R08_player_ra_share|N1_within,0.001967339381221,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13784 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R09_opp_allowed_paint_share|N2_entity_swap,0.0018798841726711,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R09_opp_allowed_paint_share|N1_within,0.0006630775425423,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R10_opp_allowed_oreb_pg|N2_entity_swap,0.0006593718198958,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0024_reb_ast_characterisation|POOLED|y_reb|B_SINGLE|R10_opp_allowed_oreb_pg|N1_within,0.0008616112633096,E0_I0024_reb_ast_characterisation,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null,stat_family=increment n=13977 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|signed_err|N2_entity_swap,0.0020482454178049,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|brier|N2_entity_swap,0.0046686081303607,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|skill_vs_R1|N2_entity_swap,0.0048139510083894,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|skill_vs_R2|N2_entity_swap,0.0055272794681682,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|skill_vs_R3|N2_entity_swap,0.0018212134587495,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_opps_prior|llskill_vs_R3|N2_entity_swap,0.0019629596888816,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|signed_err|N2_entity_swap,0.0033888087612777,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|brier|N2_entity_swap,0.008168272842777,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|skill_vs_R1|N2_entity_swap,0.0076225480921513,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|skill_vs_R2|N2_entity_swap,0.0104701177358854,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|skill_vs_R3|N2_entity_swap,0.0028048171892615,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_games_prior|llskill_vs_R3|N2_entity_swap,0.0030825234700707,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|signed_err|N2_entity_swap,0.0065896649115212,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|brier|N2_entity_swap,0.01974851600747,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|skill_vs_R1|N2_entity_swap,0.0118877641645371,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|skill_vs_R2|N2_entity_swap,0.0252377058797285,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|skill_vs_R3|N2_entity_swap,0.0066673054902527,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_inseason|llskill_vs_R3|N2_entity_swap,0.0070570899725307,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17320 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|signed_err|N2_entity_swap,0.0059938082872198,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|brier|N2_entity_swap,0.0213434308460949,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|skill_vs_R1|N2_entity_swap,0.0130162140144563,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|skill_vs_R2|N2_entity_swap,0.023654662074978,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|skill_vs_R3|N2_entity_swap,0.0066457764101483,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_opps_prior|llskill_vs_R3|N2_entity_swap,0.0078817306888698,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|signed_err|N2_entity_swap,0.0062247574954663,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|brier|N2_entity_swap,0.0228193199367522,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|skill_vs_R1|N2_entity_swap,0.0138327491824639,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|skill_vs_R2|N2_entity_swap,0.0247783008425197,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|skill_vs_R3|N2_entity_swap,0.0069551368189033,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_career_games_prior|llskill_vs_R3|N2_entity_swap,0.0082816620332746,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17809 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_career|signed_err|N2_entity_swap,0.0065099547327548,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17700 n_clusters=nan,False
C:\Users\jgallagher\wnba-betting-model\.claude\worktrees\player-model-program\experiments\exploration\E1_I0026_detection_floor\out\retrospective_power.csv,row:E0_I0019_availability_forecast|pl_prior_rate_career|brier|N2_entity_swap,0.0212854651924868,E0_I0019_availability_forecast,ANALYTIC_CLOSED_FORM_on_PERMUTATION_null_UNVALIDATED,stat_family=t_statistic n=17700 n_clusters=nan,False
