file,line,op,method,keys,class,name_evidence,src
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,182,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gid.nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,183,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gid[covered].nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,283,SORT,sort_values,<none>,UNRESOLVED_KEY,,grp['game_date'].sort_values()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,346,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,,mt[mt.is_home == 1].drop_duplicates('game_id').set_index('game_id')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,398,SORT,sort_values,game_date,NOT_PLAYER_KEYED,,grp.sort_values('game_date')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,467,LOOKUP,map,game_id,NOT_PLAYER_KEYED,,spine['game_id'].map(tt_map[c])
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,534,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,,mt.drop_duplicates('team_id').set_index('team_id')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,615,GROUPBY,groupby,<attr:abbr>|<attr:year>,UNRESOLVED_KEY,,"sub.groupby([sub.abbr, sub.date_ts.dt.year])"
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,784,SORT,sort_values,game_date,NOT_PLAYER_KEYED,,grp.sort_values('game_date')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,171,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,,spine.index.isin(grp.index)
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,173,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,,spine.index.isin(grp.index)
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,465,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,,tt.drop_duplicates('game_id')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,209,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine.game_id.nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,237,UNIQUE,unique,<none>,UNRESOLVED_KEY,,mt_obs.dropna().astype(str).unique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,277,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"sch.groupby(['team_id', 'season'])"
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,346,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,,mt[mt.is_home == 1].drop_duplicates('game_id')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,534,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,,mt.drop_duplicates('team_id')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,542,GROUPBY,groupby,abbr|game_date_ts,NOT_PLAYER_KEYED,,"il_keyed.groupby(['abbr', 'game_date_ts'])"
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,687,GROUPBY,groupby,game_date,NOT_PLAYER_KEYED,,grp.groupby('game_date')
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,878,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine.game_id.nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,892,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine.game_id.nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,971,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine.game_id.nunique()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,153,REINDEX,reindex,<none>,UNRESOLVED_KEY,,covered.reindex(spine.index)
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,177,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,,spine.index.isin(list(fm['train_uids']))
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,178,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,,spine.index.isin(list(fm['test_uids']))
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,399,REINDEX,reindex,<none>,UNRESOLVED_KEY,,venue_team.reindex(gg.index)
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,608,MEMBERSHIP,isin,<var:cats>|category,NOT_PLAYER_KEYED,,ih.category.isin(cats)
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,894,CARDINALITY,value_counts,cutoff_policy,NOT_PLAYER_KEYED,,spine['cutoff_policy'].value_counts()
player_program/data_lane/D10_FIELD_AVAILABILITY_LEDGER/build_ledger.py,156,REINDEX,reindex,<none>,UNRESOLVED_KEY,,valid.reindex(spine.index)
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,299,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,tg.drop_duplicates()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,322,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,ok.groupby('team_id')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,532,SORT,sort_values,season|franchise,NOT_PLAYER_KEYED,,"pd.DataFrame.from_records(cov).sort_values(['season', 'franchise'])"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,249,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"ev.loc[ev['event_type'] != 'UNPARSED', 'coach_name'].nunique()"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,303,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,tg['game_id'].nunique()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,323,SORT,sort_values,event_dt|source_row_index,NOT_PLAYER_KEYED,,"grp.sort_values(['event_dt', 'source_row_index'])"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,126,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,dim.groupby('franchise')['team_id'].agg(lambda s: sorted(set(s)))
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,155,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,,pages.groupby('source_page')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,159,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,,pages.groupby('source_page')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,162,GROUPBY,groupby,source_page,NOT_PLAYER_KEYED,,pages.groupby('source_page')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,233,SORT,sort_values,event_date|source_row_index,NOT_PLAYER_KEYED,,"ev.sort_values(['event_date', 'source_row_index'])"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,244,CARDINALITY,value_counts,event_type,NOT_PLAYER_KEYED,,ev['event_type'].value_counts()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,267,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,dim.groupby('franchise')['abbreviation'].agg(lambda s: sorted(set(s)))
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,295,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,uni['game_id'].nunique()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,414,SORT,sort_values,franchise|end_date|start_date,NOT_PLAYER_KEYED,,"tn.sort_values(['franchise', 'end_date', 'start_date'])"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,535,CARDINALITY,value_counts,coverage_status,NOT_PLAYER_KEYED,,cv['coverage_status'].value_counts()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,546,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,cv.groupby('season')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,391,UNIQUE,unique,team_id,NOT_PLAYER_KEYED,,ts['team_id'].unique()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,392,UNIQUE,unique,team_id,NOT_PLAYER_KEYED,,ok['team_id'].unique()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,545,CARDINALITY,value_counts,coverage_status,NOT_PLAYER_KEYED,,v['coverage_status'].value_counts()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,242,CARDINALITY,value_counts,parse_rule_id,NOT_PLAYER_KEYED,,ev['parse_rule_id'].value_counts()
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,306,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"tg.groupby(['season', 'offense_team_id']).agg(first_game_date=('game_date', 'min'), last_game_date=('game_date', 'max'),"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,315,MEMBERSHIP,isin,HIRE|DEPART|event_type,NOT_PLAYER_KEYED,,"ev['event_type'].isin(['HIRE', 'DEPART'])"
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,126,GROUPBY,groupby,franchise,NOT_PLAYER_KEYED,,dim.groupby('franchise')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,267,GROUPBY,groupby,franchise,NOT_PLAYER_KEYED,,dim.groupby('franchise')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,466,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,ts.groupby('season')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,549,GROUPBY,groupby,coverage_status,NOT_PLAYER_KEYED,,cv.groupby('coverage_status')
player_program/data_lane/D12_COACHING_HISTORY/build_coaching_history.py,306,GROUPBY,groupby,season|offense_team_id,NOT_PLAYER_KEYED,,"tg.groupby(['season', 'offense_team_id'])"
player_program/data_lane/D12_COACHING_HISTORY/TESTS.py,63,LOOKUP,map,<none>,UNRESOLVED_KEY,,ev['event_date'].astype(str).map(lambda s: bool(ISO.match(s)))
player_program/data_lane/D12_COACHING_HISTORY/TESTS.py,102,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,,"cv['tenure_ids'].astype(str).isin(set(tn.loc[tn['is_interim'].astype(str).str.lower() == 'true', 'tenure_id']))"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,155,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,dim_src.sort_values('eff_first_season').groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,187,JOIN,merge,team_id|abbreviation,NOT_PLAYER_KEYED,,"mk.merge(dim_src[['team_id', 'abbreviation', 'eff_first_season', 'eff_last_season']], on=['team_id', 'abbreviation'], ho"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,273,LOOKUP,map,timezone,NOT_PLAYER_KEYED,,"dim['timezone'].map(lambda z: utc_offset_hours(z, JUL_REF))"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,276,LOOKUP,map,timezone,NOT_PLAYER_KEYED,,"dim['timezone'].map(lambda z: utc_offset_hours(z, JAN_REF))"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,287,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,universe[key].drop_duplicates()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,288,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"universe_keys.merge(dim[key], on=key, how='left', indicator=True)"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,293,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,universe['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,295,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"universe.merge(dim, on=key, how='left', validate='m:1')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,306,JOIN,merge,team_id,NOT_PLAYER_KEYED,,"universe.merge(naive_dim, on='team_id', how='left')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,376,PIVOT,pivot,from_venue_id|to_venue_id,NOT_PLAYER_KEYED,,"vp.pivot(index='from_venue_id', columns='to_venue_id', values='great_circle_km')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,404,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"universe.merge(mt[['game_id', 'team_id', 'is_home', 'game_date']], on=['game_id', 'team_id'], how='left', validate='1:1'"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,410,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"u.groupby('game_id')['is_home'].agg(['sum', 'size'])"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,431,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"dim[['team_id', 'elevation_ft', 'timezone', 'utc_offset_hours_jul', 'venue_id']].drop_duplicates()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,460,JOIN,merge,game_id,NOT_PLAYER_KEYED,,"u.merge(home[['game_id', 'home_team_id']], on='game_id', how='left', validate='m:1')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,461,JOIN,merge,home_team_id|season,NOT_PLAYER_KEYED,,"gv.merge(dim[['team_id', 'season', 'venue_id', 'elevation_ft', 'timezone', 'utc_offset_hours_jul', 'lat', 'lon']].rename"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,516,SORT,sort_values,timezone,NOT_PLAYER_KEYED,,"dim[['timezone', 'utc_offset_hours_jul', 'observes_dst']].drop_duplicates().sort_values('timezone')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,126,MEMBERSHIP,isin,<attr:index>|team_id,NOT_PLAYER_KEYED,,raw['team_id'].isin(dup[dup > 1].index)
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,540,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,,"raw.drop_duplicates('team_id', keep='first').set_index('team_id')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,541,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,,"raw.drop_duplicates('team_id', keep='last').set_index('team_id')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,98,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,raw.groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,101,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,raw['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,116,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"raw.loc[raw['elevation_ft'] > 1000, 'team_id'].nunique()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,119,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"raw.loc[raw['elevation_ft'] > 1000, 'arena'].nunique()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,121,CARDINALITY,nunique,arena,NOT_PLAYER_KEYED,,raw['arena'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,155,SORT,sort_values,eff_first_season,NOT_PLAYER_KEYED,,dim_src.sort_values('eff_first_season')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,223,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,universe['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,225,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,prior['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,282,SORT,sort_values,team_id|season,NOT_PLAYER_KEYED,,"dim.sort_values(['team_id', 'season'])"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,286,DEDUP,duplicated,team_id|season,NOT_PLAYER_KEYED,,dim.duplicated(subset=key)
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,312,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,dim['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,313,CARDINALITY,nunique,venue_id,NOT_PLAYER_KEYED,,dim['venue_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,329,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,merged['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,345,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"dim[['venue_id', 'arena', 'city', 'lat', 'lon', 'elevation_ft', 'timezone']].drop_duplicates()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,435,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,dim['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,437,CARDINALITY,nunique,elevation_ft,NOT_PLAYER_KEYED,,static['elevation_ft'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,441,CARDINALITY,nunique,timezone,NOT_PLAYER_KEYED,,static['timezone'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,445,CARDINALITY,nunique,utc_offset_hours_jul,NOT_PLAYER_KEYED,,static['utc_offset_hours_jul'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,516,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"dim[['timezone', 'utc_offset_hours_jul', 'observes_dst']].drop_duplicates()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,521,CARDINALITY,nunique,timezone,NOT_PLAYER_KEYED,,off['timezone'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,522,CARDINALITY,nunique,utc_offset_hours_jul,NOT_PLAYER_KEYED,,off['utc_offset_hours_jul'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,576,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"universe.loc[universe['game_date'] >= commit_day, 'game_id'].nunique()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,134,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,d[c].nunique(dropna=False)
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,234,UNIQUE,unique,season,NOT_PLAYER_KEYED,,mt['season'].unique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,330,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,merged['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,410,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,,u.groupby('game_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,436,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,dim['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,439,CARDINALITY,nunique,elevation_ft,NOT_PLAYER_KEYED,,static['elevation_ft'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,439,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,dim['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,443,CARDINALITY,nunique,timezone,NOT_PLAYER_KEYED,,static['timezone'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,443,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,dim['team_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,540,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,,"raw.drop_duplicates('team_id', keep='first')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,541,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,,"raw.drop_duplicates('team_id', keep='last')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,122,UNIQUE,unique,timezone,NOT_PLAYER_KEYED,,raw['timezone'].unique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,129,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,d[phys].drop_duplicates()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,182,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"mt.groupby(['team_id', 'team_abbreviation'])['season'].agg(master_first='min', master_last='max')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,226,UNIQUE,unique,season,NOT_PLAYER_KEYED,,universe['season'].unique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,480,CARDINALITY,nunique,game_venue_elevation_ft,NOT_PLAYER_KEYED,,gv.groupby('team_id')['game_venue_elevation_ft'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,483,CARDINALITY,nunique,game_venue_elevation_ft,NOT_PLAYER_KEYED,,gv.groupby('team_id')['game_venue_elevation_ft'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,447,CARDINALITY,nunique,venue_id,NOT_PLAYER_KEYED,,dim.groupby('team_id')['venue_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,450,CARDINALITY,nunique,elevation_ft,NOT_PLAYER_KEYED,,dim.groupby('team_id')['elevation_ft'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,182,GROUPBY,groupby,team_id|team_abbreviation,NOT_PLAYER_KEYED,,"mt.groupby(['team_id', 'team_abbreviation'])"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,204,CARDINALITY,value_counts,_merge,NOT_PLAYER_KEYED,,corr['_merge'].value_counts()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,480,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,gv.groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,483,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,gv.groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,447,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,dim.groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,450,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,dim.groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/build_dimension.py,318,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,dim.groupby('season')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,130,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,raw.sort_values('_f').groupby('team_id')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,144,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"universe.merge(dim, on=KEY, how='left', validate='m:1')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,174,JOIN,merge,team_id,NOT_PLAYER_KEYED,,"universe.merge(raw.drop(columns=['_f', '_l']), on='team_id', how='left')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,233,SORT,sort_values,season,NOT_PLAYER_KEYED,,dim[dim['team_id'] == PHOENIX_TEAM_ID].sort_values('season')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,258,PIVOT,pivot,from_venue_id|to_venue_id,NOT_PLAYER_KEYED,,"vp.pivot(index='from_venue_id', columns='to_venue_id', values='great_circle_km')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,166,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"universe.merge(poisoned, on=KEY, how='left', validate='m:1')"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,107,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,universe['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,108,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,universe['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,130,SORT,sort_values,_f,NOT_PLAYER_KEYED,,raw.sort_values('_f')
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,147,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,merged['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,148,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,merged['game_id'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,113,DEDUP,duplicated,team_id|season,NOT_PLAYER_KEYED,,dim.duplicated(subset=KEY)
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,206,UNIQUE,unique,season,NOT_PLAYER_KEYED,,"pd.read_parquet(ROOT / 'data' / 'masters' / 'master_team.parquet', columns=['season'])['season'].unique()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,212,SORT,sort_values,team_id|season,NOT_PLAYER_KEYED,,"pd.DataFrame.from_records([{**{c: r[c] for c in core if c != 'season'}, 'season': int(s)} for _, r in sh.iterrows() for "
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,217,SORT,sort_values,team_id|season,NOT_PLAYER_KEYED,,dim[core].sort_values(KEY)
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,225,UNIQUE,unique,season,NOT_PLAYER_KEYED,,universe['season'].unique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,236,CARDINALITY,nunique,season,NOT_PLAYER_KEYED,,phx['season'].nunique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,260,UNIQUE,unique,venue_id,NOT_PLAYER_KEYED,,dim['venue_id'].unique()
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,242,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"raw[raw['team_id'] == PHOENIX_TEAM_ID][['city', 'arena', 'lat', 'lon', 'elevation_ft', 'timezone']].drop_duplicates()"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,158,JOIN,merge,team_id|season,NOT_PLAYER_KEYED,,"universe[KEY].drop_duplicates().merge(dim[KEY], on=KEY, how='left', indicator=True)"
player_program/data_lane/D13_ARENA_TRAVEL_DIMENSION/TESTS.py,158,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,universe[KEY].drop_duplicates()
