extracted_utc,published_utc,capture_utc,source,player_name,team,status_signal,body_part,reported_limitation,source_tier,game_date_referenced,is_speculation,quoted_evidence,url,model,prompt_version
2026-07-31T01:33:54+00:00,2026-07-30T22:00:00Z,20260731T013002Z,gnews_aces,NaLyssa Smith,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Liberty-Aces: Will NaLyssa Smith, Satou Sabally Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTXltYy0zYkp4Y3NYZkNTQUdSUTJnMFVBOVVJaGxQa1MwczRwSU80eTR6QkpSaGw3Qm5oR29ydWlRMGc2U1g1WFN4TjNKMnhYUllteXlBUHUtdHF1WkFwTmgxQzBDVmJDVHJLSDZnUUY4UGVLSTBIa2d0YkRoRkZWa1lrbzJjcFNzcVhQUWlBU1U0YzdtMDgxQTd1emc0dGMzYXZVenZ5MGxUZjE5M0t0YmV5czN0b0J0LUFz?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:33:54+00:00,2026-07-30T22:00:00Z,20260731T013002Z,gnews_aces,Satou Sabally,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Liberty-Aces: Will NaLyssa Smith, Satou Sabally Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTXltYy0zYkp4Y3NYZkNTQUdSUTJnMFVBOVVJaGxQa1MwczRwSU80eTR6QkpSaGw3Qm5oR29ydWlRMGc2U1g1WFN4TjNKMnhYUllteXlBUHUtdHF1WkFwTmgxQzBDVmJDVHJLSDZnUUY4UGVLSTBIa2d0YkRoRkZWa1lrbzJjcFNzcVhQUWlBU1U0YzdtMDgxQTd1emc0dGMzYXZVenZ5MGxUZjE5M0t0YmV5czN0b0J0LUFz?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:06+00:00,2026-07-31T01:17:00Z,20260731T013002Z,gnews_aces,NaLyssa Smith,unknown,unknown,none stated,none stated,aggregator,none,True,New York Liberty vs Las Vegas Aces final injury update: Latest on NaLyssa Smith and Satou Sabally and mor,https://news.google.com/rss/articles/CBMioAJBVV95cUxOODlGeFJBanFLdm5INXNfSHdhS1VsWjdjU1lxR3ducTVRYWRHaVM1aFBvWjJCU0ZLaFFPcFVQYnJrbXFKUWV6Y0dhSk1IcjVJMVBWTXp2ZTM4X1MxOS1fWWZpYTNxSm5vSkdVXzZJeWN3OE9aY2ZBVW1odExMQnBmR0oyZ3Rwc2QwTVFtbzlRV0UtaHNMRlZoTE4xN1ZieEFtSjlXTmtQdnE1Vnh2ZF91d0pFcmxIOW9yYVJYMGdQczFPT0NZRzlfQzFxZkxFQU9pOWxISGFUZ04xdjhuVW5pSHFWZ3BXeUNFd2xielJKb09VWmdqMEJ6b01lbE94ekE1a1BKb0c4a1ZIMUV3M3d0TWN4TzV2dWdEcmlISUJ1cTfSAaYCQVVfeXFMTVlLYnBJLUFlN0I2QUQ2MVd0X0Z3U0F1RWRtU3QybWcxWXNoQ2RrNFl2ektCUTRhLXZMUWhNT1JmZjRwdlF5dkRCWlBmMDlKcjZ1OFB6LVNoUVZadWp5dVFfcWY3dTI4M1hEdFNMRUU3Zk5oVGZBMldyYWExbDBHcEZJTUFScnAwZTFWY3JITmVmbkpZUlBrSWhVaDVVQ2xEcGRObzZBREV1Z2g5Z3RGa2pCbWVqRHo0Sml3WWhiWVVjZGhKVmRFaUo2UVBMcjJERER3Z0Vtd0llS3FVVFhfcG5BYTBxZEpIejBRTDA4STdQTUdyZll2dHBVeTd0S25NanpJWlh6aEI2YXU5M184b0lsSkIxOTlnTlYyYmRjYzFlcDcwRkp3?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:06+00:00,2026-07-31T01:17:00Z,20260731T013002Z,gnews_aces,Satou Sabally,unknown,unknown,none stated,none stated,aggregator,none,True,New York Liberty vs Las Vegas Aces final injury update: Latest on NaLyssa Smith and Satou Sabally and mor,https://news.google.com/rss/articles/CBMioAJBVV95cUxOODlGeFJBanFLdm5INXNfSHdhS1VsWjdjU1lxR3ducTVRYWRHaVM1aFBvWjJCU0ZLaFFPcFVQYnJrbXFKUWV6Y0dhSk1IcjVJMVBWTXp2ZTM4X1MxOS1fWWZpYTNxSm5vSkdVXzZJeWN3OE9aY2ZBVW1odExMQnBmR0oyZ3Rwc2QwTVFtbzlRV0UtaHNMRlZoTE4xN1ZieEFtSjlXTmtQdnE1Vnh2ZF91d0pFcmxIOW9yYVJYMGdQczFPT0NZRzlfQzFxZkxFQU9pOWxISGFUZ04xdjhuVW5pSHFWZ3BXeUNFd2xielJKb09VWmdqMEJ6b01lbE94ekE1a1BKb0c4a1ZIMUV3M3d0TWN4TzV2dWdEcmlISUJ1cTfSAaYCQVVfeXFMTVlLYnBJLUFlN0I2QUQ2MVd0X0Z3U0F1RWRtU3QybWcxWXNoQ2RrNFl2ektCUTRhLXZMUWhNT1JmZjRwdlF5dkRCWlBmMDlKcjZ1OFB6LVNoUVZadWp5dVFfcWY3dTI4M1hEdFNMRUU3Zk5oVGZBMldyYWExbDBHcEZJTUFScnAwZTFWY3JITmVmbkpZUlBrSWhVaDVVQ2xEcGRObzZBREV1Z2g5Z3RGa2pCbWVqRHo0Sml3WWhiWVVjZGhKVmRFaUo2UVBMcjJERER3Z0Vtd0llS3FVVFhfcG5BYTBxZEpIejBRTDA4STdQTUdyZll2dHBVeTd0S25NanpJWlh6aEI2YXU5M184b0lsSkIxOTlnTlYyYmRjYzFlcDcwRkp3?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:21+00:00,2026-07-30T21:48:02Z,20260731T013002Z,gnews_aces,A'ja Wilson,Las Vegas Aces,unknown,none stated,none stated,aggregator,2026-07-30,True,Las Vegas Aces Injury Report: A’ja Wilson Play Against New York Liberty on July 30?,https://news.google.com/rss/articles/CBMirAFBVV95cUxQRzBpSXNxMnVMQXpoLTZvTWl1MmZaa285MDVZNjI3ZWlYN2pjaHpFbkpFY3RiQ3A1dnZIZFpab21MNHZVMkwzcnZNRVg4UENJbVJCNlAtcHVnQWRZdE0wbXIzalNGN0FBTjlmVWpqZjFJLXhWUFpmNEttbjM1Yy1kaHFmYjZNVW1EZnNpRThCcThNSXJjQW9YNXdQRmgwUm9WT01kX3VoTWpCQ2tM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:25+00:00,2026-07-28T01:42:00Z,20260731T013002Z,gnews_sparks,Kelsey Plum,Los Angeles Sparks,returning,none stated,none stated,aggregator,none,False,"Kelsey Plum doing on-court work, close to return for Sparks",https://news.google.com/rss/articles/CBMihAFBVV95cUxOY1JfZHd5N2VteGllQVRjUko5b19hWll2bnFyV2FNM1BXWXgzUWpjdlBQVWw1b1ZfUFZiVGlvRE40OWJVZkZ3V2swMVJ0ZG9NMmhiMGZPTHdTVE56MEg0bW04TEtOM1NQM2FQa1BESWN2Z2NKMlRkaWVKZDE2TWU1STRfZmo?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:31+00:00,2026-07-29T02:28:49Z,20260731T013002Z,gnews_sparks,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,2026-07-28,True,What happened to Aliyah Boston? Live injury updates for Fever vs. Storm on 7/28/26,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNbHlyTHo5a0xTanJyUDRSU0NCSHBkeUZXMFlydVVSbFk4TllFZGhyZHJKd1h4UDVsZWVPZEt1VVhIUWJvMFN6dlhiMGFmVDVWT0NDTmV0Z21aaTdGRnNyVk0tZXNqdmVLQ2twa1luVGFKeko4MjZ0Z1ZxcFZxRnBGckg1SzdjR2ZYQUVjaHM0eEd3amVhcTlVazF2dlVBb2w0cHNzNk5wNHZUaTRiUFVHNlUxZi1RQ2NzYlFYYmd0aFRzWDg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:35+00:00,2026-07-30T21:38:04Z,20260731T013002Z,gnews_sparks,Kelsey Plum,Los Angeles Sparks,returning,none stated,none stated,aggregator,none,False,Kelsey Plum breaks silence on trade deadline rumors after return to practice,https://news.google.com/rss/articles/CBMiugFBVV95cUxQM09sblNFcEVZRHZMZE9iQ1NfUWhRVmpORzRkUFpEamF5TERPR0hLM2Q5QkFSS0c1N2pOYV9nbEtUZUVRTjBpaTNkZzFpNm5KLTRoeUlHQUJBaDh5QW1BZzd3VHNMaFhjRU5GTHhGcUZZdkxMRDMxSFdnc0hIM0trcVJYQi1TNUdrQkxNY1EtelhGUC1tUGdwWEdkVHJFUF9sb0xYbnZwd3pvT2kyYTIxSEhMNkx2Wk1QVXc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:40+00:00,2026-07-30T20:00:00Z,20260731T013002Z,gnews_lynx,Brittney Sykes,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Lynx-Tempo: Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNWDFSY1k4OFhjZFJlbFpLRzgyX29HY0xLSmM1VllIN0lhbnhocXNBODV1d3ZpNnVBbWJFV1lpQVpjUUdLV0VHTVdkMF9VMjFoZTlyUGp4QWlPZmR0WUhrZUlBa0NxeTB3M2FfQXJoZ0pwSDNmamNZYk1Uem1xZjV5WTFsZl9OUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:40+00:00,2026-07-30T20:00:00Z,20260731T013002Z,gnews_lynx,Nyara Sabally,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Lynx-Tempo: Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNWDFSY1k4OFhjZFJlbFpLRzgyX29HY0xLSmM1VllIN0lhbnhocXNBODV1d3ZpNnVBbWJFV1lpQVpjUUdLV0VHTVdkMF9VMjFoZTlyUGp4QWlPZmR0WUhrZUlBa0NxeTB3M2FfQXJoZ0pwSDNmamNZYk1Uem1xZjV5WTFsZl9OUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:51+00:00,2026-07-28T16:42:38Z,20260731T013002Z,gnews_lynx,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,True,Minnesota Lynx Reintegrate Star Napheesa Collier Ahead of Trade Deadline,https://news.google.com/rss/articles/CBMifkFVX3lxTFBSUDg2bzJEZ05nbVdoVGFpbGYwLUtuSmpxRFpiMW5LYXhVaGFldzFDTTl1QUYwdG9ZNm5oUnc5d3MwazBMTTAyZjhxaHVManphanBCX29XbElJSXZIbUZDRkFYR2JPamlOYXVFb2Zob195a2Z0b3p6eUNNZkN3UQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:34:55+00:00,2026-07-29T22:22:58Z,20260731T013002Z,gnews_mercury,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,2026-06-22,True,Caitlin Clark Injury Status For Phoenix Mercury Game On June 22 Revealed,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8tNmt5M24xTzZOY05WRXZhTWtGUEVUcGRiWkVoWjNlZXVxa0wtUGVQYUlSekRULVpBM0l1TFF5ZnlHekJGeUxvN2NJY3U2Nno2aW9lSDV0X3lLUVNkUl9jOA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:35:15+00:00,2026-07-28T17:10:01Z,20260731T013002Z,gnews_fire,unknown,Indiana Fever,unknown,none stated,none stated,aggregator,2026-07-28,True,Indiana Fever Announce Injury Report for Storm Game on July 28,https://news.google.com/rss/articles/CBMihAFBVV95cUxOTjU3WGVsRERnTmdQWXo5Nk1DZm9ZRDhvVW5TdjQ1ai1EN3Q3Qk5SN1kyMFRGb0JBbl9lNWhtem1hMnpSbURHcDlKSjUyRHlIUFJQcU5wajF6VE82UUY0TlptUzdYNXRwX2VvUFpqdlJTMFBzcDUtTy11c002bURMb3RQRC0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:35:22+00:00,2026-07-28T09:00:00Z,20260731T013002Z,gnews_storm,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,'Queen Phee' reigns again: The return of Lynx star Napheesa Collier,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOcHZEeDNSMUh6S2pscnRmWHdzSm5vX2NxeVNpQ1BfSWxUenMwNnNQYUNSTjQ4WHdVUm5TWXFsZnZhRGVyTkFobEt4eGd5TGR5SVE3UkNaWjNXMnY0RG4xb21wTWxFdUxLRmJFYXJjX21NU0tPTDJIYkRqUjFTdllNa2RDaVZqT1VleV8td1lPU3VCVjUxVHR6YklYOWFCN1hMeVhWSkJySUw1LTg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:35:40+00:00,2026-07-30T11:42:56Z,20260731T013002Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Caitlin Clark Injury EXPOSES WNBA – Commissioner Explodes Over Empty Seats!,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9lTzlpSHJ2bEFDUC01WU5mb0NYNXkwSHgzR1NOa3BVajRoWHhIY1c2S3VQNTFna2M3WUozcGZCMVBIUng5ZGsxd3ZXZWNxOEk4X2NKZGpOLU95cEZBV1gzUg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:35:50+00:00,2026-07-30T11:18:52Z,20260731T013002Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,unspecified,none stated,aggregator,none,True,WNBA Fans React to Video of Aliyah Boston's Appearance After Injury,https://news.google.com/rss/articles/CBMifEFVX3lxTE1WX2dyTWpna0hxMXBvaVRLdXE2b1l0ejdDTnF0VGdHckFaaTVFS1NVWm4zSG5pOVNveG1qcFNxdTR6Rzhmb05TVlA2OWZXU3k4WEM4WFdkYkp3VElmcFhwUUJ1cnpnWHhZLU9ITUJUbVRsQkRIQkU3N0Rwdkc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:35:55+00:00,2026-07-29T19:42:27Z,20260731T013002Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,right knee,none stated,aggregator,none,True,Aliyah Boston Injury Update: Right Knee Concern After Fever–Storm Win,https://news.google.com/rss/articles/CBMidEFVX3lxTE9reHV3ZnFmYV9rcmVIa1pmXzFKaUlqYjhnMVR5d2lhY2UzMUFGV3lmTzFnZ19MTmNkVDB4NkZ1MFZfUVNGLWVjYWpGamk0QjBCaklTU3cycUFLRWtyMTZHd0pucFVCNGl0cWlJNVNwRHpyREFZ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:36:01+00:00,2026-07-29T18:55:09Z,20260731T013002Z,gnews_league,Paige Bueckers,Dallas Wings,available,none stated,none stated,aggregator,none,True,"Paige Bueckers, clean injury report have Dallas buzzing",https://news.google.com/rss/articles/CBMigwJBVV95cUxObkg3bnp4NHgtV1lmRHptcGpoS0d5Nmg2STRLREhFa2JKTVVwMGotZlJ0UVpwU0NlY19sdzZwMXA5Vi1YcGJEV2FQbk9MOXZieTVlbXV6WlRmbTY2VkZYZ0pBdGhENS1jMExLZXYyYnIxdWVRVWxFMlFLNS00eUZISERjTVJsMXZXUnpKQXFWZk54ZG9KalJjMTdTOGRObHRTb2dTNnRTZC1oUzBrRGNwWExJV0hYTUlMLW45NkdxSnIwR1VlMWZ0dk5rTGRGOThJZW5CRjFZTTZHaG1fc1NtcW9QLU1RMHhGSDJ4NG00cUpLZVdrY2Z6aXdPelhkQ1ZaU1Fn?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:01:48+00:00,2026-07-31T00:01:50Z,20260731T120005Z,theix_wnba,Kelsey Plum,Los Angeles Sparks,returning,none stated,none stated,beat_reporter,none,False,"Kelsey Plum participated in full practice today for the first time in five weeks, attacking the rim and looking every part of the Sparks team that she did before being sidelined after Los Angeles’ June 21 loss to the New York Liberty.",https://www.theixsports.com/the-ix-basketball-newsroom/wnba/los-angeles-sparks/kelsey-plum-2026-trade-discussion-los-angeles-sparks/,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:38+00:00,2026-07-31T01:37:55Z,20260731T120005Z,gnews_dream,Ezi Magbegor,Seattle Storm,returning,none stated,none stated,aggregator,none,False,Storm get Magbegor back from injury,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPVDIxaVJoOW1OZWxhYkdObnNZa0tObk5zRDltUXh6M2JEVFVsNTdVcVpwZ1hZQW5vY2MwR25OdUZISkw0Skhxb292LWRNcEgzQzBvaU9OUFdvNDlCbFBYUUlsbUlJREJ1QTFONElmbHFjYVh6eUR3dGJaV3BYTE5LSnYxLUR6elVldUxYbTR5dkxXYWpIVVVLdFh6S0l5eFF4WkxFcHNQV1Z3bnc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:38+00:00,2026-07-31T01:37:55Z,20260731T120005Z,gnews_dream,Dominique Malonga,Seattle Storm,probable,none stated,none stated,aggregator,none,False,Malonga probable for Friday,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPVDIxaVJoOW1OZWxhYkdObnNZa0tObk5zRDltUXh6M2JEVFVsNTdVcVpwZ1hZQW5vY2MwR25OdUZISkw0Skhxb292LWRNcEgzQzBvaU9OUFdvNDlCbFBYUUlsbUlJREJ1QTFONElmbHFjYVh6eUR3dGJaV3BYTE5LSnYxLUR6elVldUxYbTR5dkxXYWpIVVVLdFh6S0l5eFF4WkxFcHNQV1Z3bnc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:46+00:00,2026-07-30T23:57:24Z,20260731T120005Z,gnews_dream,Brittney Sykes,unknown,unknown,none stated,none stated,aggregator,none,True,"Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMif0FVX3lxTE5BTDlOdGFXVGlyR2RIX294bUxDeldmeFNzTUdYalNPVkVVNHNCSmRtUmQyUlpUZnFZNkQ1SkJaQzl1UXhIdGcwcjBWMmhFY0ZfLVdyWDRXbFQwTmZGVEpISEozV1RBaWlJMzlma3c2R29xNThkWlhrMXBkRUw2VEE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:46+00:00,2026-07-30T23:57:24Z,20260731T120005Z,gnews_dream,Nyara Sabally,unknown,unknown,none stated,none stated,aggregator,none,True,"Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMif0FVX3lxTE5BTDlOdGFXVGlyR2RIX294bUxDeldmeFNzTUdYalNPVkVVNHNCSmRtUmQyUlpUZnFZNkQ1SkJaQzl1UXhIdGcwcjBWMmhFY0ZfLVdyWDRXbFQwTmZGVEpISEozV1RBaWlJMzlma3c2R29xNThkWlhrMXBkRUw2VEE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:56+00:00,2026-07-30T23:57:06Z,20260731T120005Z,gnews_sky,Brittney Griner,Connecticut Sun,out,none stated,none stated,team_official,none,False,Connecticut Sun Confirm Brittney Griner Out Again,https://news.google.com/rss/articles/CBMikgFBVV95cUxQTUdDOG5xNmg5MnIxMWNPcWlVYkE3UUdYNDFkMHU0eE14RFgxWHp2YmNYTG1wZmJhRzVKaUdsZkNSZkVLTUtxd3hCcEREOFlTbzBHby05dksxT09GSWR2ckQ5YjlsVGJNcmd2cTZtLVh3U3B6blRTM00ycnhVZVEzT0JkX2xSSF9Ka3M1WkdUNlJNQQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:56+00:00,2026-07-30T23:57:06Z,20260731T120005Z,gnews_sky,Ashlon Jackson,Connecticut Sun,out,none stated,none stated,team_official,none,False,Ashlon Jackson Also Ruled Out,https://news.google.com/rss/articles/CBMikgFBVV95cUxQTUdDOG5xNmg5MnIxMWNPcWlVYkE3UUdYNDFkMHU0eE14RFgxWHp2YmNYTG1wZmJhRzVKaUdsZkNSZkVLTUtxd3hCcEREOFlTbzBHby05dksxT09GSWR2ckQ5YjlsVGJNcmd2cTZtLVh3U3B6blRTM00ycnhVZVEzT0JkX2xSSF9Ka3M1WkdUNlJNQQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:03:59+00:00,2026-07-31T02:21:00Z,20260731T120005Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,foot,none stated,aggregator,none,False,DiJonai Carrington's season debut after return from foot injury helps lead Sky to win over Sun,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOdC11dXMySWd2SmdNY05pZXpvV0dFZ0NxMF94ZEZKYVhZY0c1SlJpSTcxTUdySVh2OXQ1c0pHWEFqTUhzZHp4MFlNYXJ5S1JpUlp6THpPczZDRjNBcXBuVnppQ0p4UnhwcTJWN2lwQTd4dDBFTDBuSFhhVkhjWElsb2VNZUpBLVRacEZ5MlFSSnF2bjNuODFlaDg5ZWIxRDB6cEhaVjA2czN0RFFSbGhlbE05MjdZUjNWYlR1anJleWdXODFZaEx6VldPd1U4S2ZtRWc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:04:14+00:00,2026-07-30T23:30:00Z,20260731T120005Z,gnews_sky,unknown,Chicago Sky,unknown,none stated,none stated,aggregator,none,True,Sun Visit Sky in Eastern Conference Battle Under Injury Shadows,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9BS1hiZkZsdWNpQ0x2bXlxN3RKMmMyYmszV1ZRc0lmSVgzSUdqTFgwWkYzTU1uQzB6eGRZSU1lRE1uUWpiMnhvZVIxUUlEaDNTS2lsQVhWaEU0YVpDWWlJYWg0cw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:04:23+00:00,2026-07-30T21:14:31Z,20260731T120005Z,gnews_sun,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Caitlin Clark Injured AGAIN As Sun Players TARGET Her! This Is BAD!,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBkMDllOHZFTVlIS1VxUkFsTy05VFF0OGxFaGZnUVlvM01WbUtTNjZndEhndng4ZllUOU9BeXdBSmkyTGVlWW8wZTg3Ty1hSnhxZ1YzTmFfUFo5Qk9ISkRiYg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:04:39+00:00,2026-07-29T23:51:18Z,20260731T120005Z,gnews_wings,Alanna Smith,unknown,available,none stated,not yet back to her old role,aggregator,none,False,"Alanna Smith Is Cleared To Play, But Not Yet Back To Her Old Role",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNRWdUeHJFMzVMRHVQTnFneGZVRHZkRFpyX2ZrZXJ2T3JlUUZrLXFFQ1RMM2xfNWdGWDFCVWpxREtXY091cjFXNmRrUmw2Q2E0RFdQdDk1LWhBRU5ObHM4aHkwRG43TEpYLWd2VlpSa3NJaFpiN0pTOEtFRlZLR1BCdkREV1RXblZqNGpCUHdkQ2FqbXl1Z3FhVGJOamVHUEVuRXpQdE9pd0x0bzZRV0s1VW5oUDZ4R3lsNFQ4UUxVcWk?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:04:53+00:00,2026-07-31T01:37:55Z,20260731T120005Z,gnews_valkyries,Ezi Magbegor,Seattle Storm,returning,none stated,none stated,aggregator,none,False,Seattle Storm’s Ezi Magbegor to return,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNc0dGeXB1S3Q4eEdhRk5fVzV3QU5JTVdVY0VzeV96Q2dpMTgtODFjcFhnODUzWE4xc0hMdTBxMGp0SUllREVLWDFpa1FIc3dFTlBJS3pFSFVIUU84TEg2TnBrajd5SUxJazdkMklMLUlqdkNJUjI4NnEzUHg0dGw0bnNSZkM2TEpWOGY2Rmd6M0FxUklwbGJ6VktybFVpZV85MGU5eFdHcG1Ya2RBQTNmY2FhVk9BNk1pVURLbmJmUUd2eWc3VENvbTZoM01TRUlnb1VQQXVpNTlBOU56NkVCajFCQ0N3TnptNlpzVVVZR0JDbTdkdFpPZXJxRmphdm8?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:04:53+00:00,2026-07-31T01:37:55Z,20260731T120005Z,gnews_valkyries,Dominique Malonga,Seattle Storm,probable,none stated,none stated,aggregator,none,False,Dominique Malonga probable,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNc0dGeXB1S3Q4eEdhRk5fVzV3QU5JTVdVY0VzeV96Q2dpMTgtODFjcFhnODUzWE4xc0hMdTBxMGp0SUllREVLWDFpa1FIc3dFTlBJS3pFSFVIUU84TEg2TnBrajd5SUxJazdkMklMLUlqdkNJUjI4NnEzUHg0dGw0bnNSZkM2TEpWOGY2Rmd6M0FxUklwbGJ6VktybFVpZV85MGU5eFdHcG1Ya2RBQTNmY2FhVk9BNk1pVURLbmJmUUd2eWc3VENvbTZoM01TRUlnb1VQQXVpNTlBOU56NkVCajFCQ0N3TnptNlpzVVVZR0JDbTdkdFpPZXJxRmphdm8?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:01+00:00,2026-07-31T00:04:00Z,20260731T120005Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,False,Indiana Fever have updated Aliyah Boston's injury status for Friday's game vs Portland,https://news.google.com/rss/articles/CBMijgFBVV95cUxPT1BEZWpsblhEXzQ0a3psdkR4RGJzUVgyQzhjOFVXUG9xMXRUaXdscXptYTVtOWk5T2h1eUNMRGtoTUNwczQ5ZVdxVzA2OWVwOVFRel90TmJLOVhDOGtYZWI3Rld3MG9GMG1EaVNndnBUQ0J5WFZoai1MT3pfbkpMb3hMdmtoNVFoSExlYWZB?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:07+00:00,2026-07-31T02:04:00Z,20260731T120005Z,gnews_fever,unknown,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Fever Veteran Unexpectedly Lands on Injury Report Before Fire Game,https://news.google.com/rss/articles/CBMihgFBVV95cUxOZ3V3RFI3aEJYb0lDZFh1YnUzZ2pEWG5mNWlsRF9oVWh2aVh6enFGSldoQjZzSGt1SHhBdmpyYkxtSTktcXZHNGtTeklneUE4aGNTaXNvN1Z2ZWxfOFJZNlZwVENKYVBaTXAwRTNyMmVKQXJ2LU13azNLZjd2VC1TdmoxWm42UQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:15+00:00,2026-07-29T05:04:57Z,20260731T120005Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Indiana Fever thwart Seattle Storm comeback after Aliyah Boston injury: Highlights,https://news.google.com/rss/articles/CBMigwJBVV95cUxOTGtLVTRWQTJiaDJuUnlRUU1hZmFVVkg3OGd5Y2RGLXZhQ1FJazgtM2tCMjczSm1tdkpOdk5IaXE1bk5HdDctU041NndEa3RjbWJMbGtZb2x3bU5lbmltWUEyMDd4eGhxdkFEUEtHN1p1bjVjeFlkb0ZWVFd2emVFMHZKQkVKWkxadThWaEFJZ3d0SmhEeVNuSG5Gb1JiTFVqTHd3blJhQkVScVBMblNHMGxPUnZ4cnZWbW55SS1lZnllLTJtQ0xYYThDVjV1ekdIU1kyUC1VOGhIcEJnaFpURkl6WmswNjBGVDlhQ3p4YnBxNWN1MXdtZGxHbGozQ2JCZk9v?oc=5,claude-sonnet-5,83bf6a71cc4b
