team_game_uid,game_id,team_id,game_date,season,season_type,head_coach_named,head_coach_event_present,in_season_change_determinable,prior_head_coach_events,coach_tenure_games,cutoff_valid
1042500123:1611661330,1042500123,1611661330,2025-09-18,2025,Playoffs,True,True,False,6,46.0,False
1042500133:1611661313,1042500133,1611661313,2025-09-19,2025,Playoffs,True,True,False,2,165.0,False
1042500133:1611661317,1042500133,1611661317,2025-09-19,2025,Playoffs,True,True,False,4,116.0,False
1042500201:1611661317,1042500201,1611661317,2025-09-21,2025,Playoffs,True,True,False,4,117.0,False
1042500201:1611661324,1042500201,1611661324,2025-09-21,2025,Playoffs,False,False,False,0,,False
1042500211:1611661319,1042500211,1611661319,2025-09-21,2025,Playoffs,True,True,False,1,188.0,False
1042500211:1611661325,1042500211,1611661325,2025-09-21,2025,Playoffs,True,True,False,5,47.0,False
1042500202:1611661317,1042500202,1611661317,2025-09-23,2025,Playoffs,True,True,False,4,118.0,False
1042500202:1611661324,1042500202,1611661324,2025-09-23,2025,Playoffs,False,False,False,0,,False
1042500212:1611661319,1042500212,1611661319,2025-09-23,2025,Playoffs,True,True,False,1,189.0,False
1042500212:1611661325,1042500212,1611661325,2025-09-23,2025,Playoffs,True,True,False,5,48.0,False
1042500203:1611661317,1042500203,1611661317,2025-09-26,2025,Playoffs,True,True,False,4,119.0,False
1042500203:1611661324,1042500203,1611661324,2025-09-26,2025,Playoffs,False,False,False,0,,False
1042500213:1611661319,1042500213,1611661319,2025-09-26,2025,Playoffs,True,True,False,1,190.0,False
1042500213:1611661325,1042500213,1611661325,2025-09-26,2025,Playoffs,True,True,False,5,49.0,False
1042500204:1611661317,1042500204,1611661317,2025-09-28,2025,Playoffs,True,True,False,4,120.0,False
1042500204:1611661324,1042500204,1611661324,2025-09-28,2025,Playoffs,False,False,False,0,,False
1042500214:1611661319,1042500214,1611661319,2025-09-28,2025,Playoffs,True,True,False,1,191.0,False
1042500214:1611661325,1042500214,1611661325,2025-09-28,2025,Playoffs,True,True,False,5,50.0,False
1042500215:1611661319,1042500215,1611661319,2025-09-30,2025,Playoffs,True,True,False,1,192.0,False
1042500215:1611661325,1042500215,1611661325,2025-09-30,2025,Playoffs,True,True,False,5,51.0,False
1042500301:1611661317,1042500301,1611661317,2025-10-03,2025,Playoffs,True,True,False,4,121.0,False
1042500301:1611661319,1042500301,1611661319,2025-10-03,2025,Playoffs,True,True,False,1,193.0,False
1042500302:1611661317,1042500302,1611661317,2025-10-05,2025,Playoffs,True,True,False,4,122.0,False
1042500302:1611661319,1042500302,1611661319,2025-10-05,2025,Playoffs,True,True,False,1,194.0,False
1042500303:1611661317,1042500303,1611661317,2025-10-08,2025,Playoffs,True,True,False,4,123.0,False
1042500303:1611661319,1042500303,1611661319,2025-10-08,2025,Playoffs,True,True,False,1,195.0,False
1042500304:1611661317,1042500304,1611661317,2025-10-10,2025,Playoffs,True,True,False,4,124.0,False
1042500304:1611661319,1042500304,1611661319,2025-10-10,2025,Playoffs,True,True,False,1,196.0,False
1022600001:1611661313,1022600001,1611661313,2026-05-08,2026,Regular Season,True,True,False,4,0.0,False
1022600001:1611661323,1022600001,1611661323,2026-05-08,2026,Regular Season,True,True,False,3,44.0,False
1022600002:1611661322,1022600002,1611661322,2026-05-08,2026,Regular Season,True,True,False,3,44.0,False
1022600002:1611661332,1022600002,1611661332,2026-05-08,2026,Regular Season,True,True,False,1,0.0,False
1022600003:1611661328,1022600003,1611661328,2026-05-08,2026,Regular Season,True,True,False,3,0.0,False
1022600003:1611661331,1022600003,1611661331,2026-05-08,2026,Regular Season,True,True,False,1,46.0,False
1022600004:1611661321,1022600004,1611661321,2026-05-09,2026,Regular Season,True,True,False,6,0.0,False
1022600004:1611661325,1022600004,1611661325,2026-05-09,2026,Regular Season,True,True,False,5,52.0,False
1022600005:1611661317,1022600005,1611661317,2026-05-09,2026,Regular Season,True,True,False,4,125.0,False
1022600005:1611661319,1022600005,1611661319,2026-05-09,2026,Regular Season,True,True,False,1,197.0,False
1022600006:1611661327,1022600006,1611661327,2026-05-09,2026,Regular Season,True,True,False,1,0.0,False
1022600006:1611661329,1022600006,1611661329,2026-05-09,2026,Regular Season,True,True,False,4,44.0,False
1022600010:1611661324,1022600010,1611661324,2026-05-09,2026,Regular Season,False,False,False,0,,False
1022600010:1611661330,1022600010,1611661330,2026-05-09,2026,Regular Season,True,True,False,6,47.0,False
1022600007:1611661323,1022600007,1611661323,2026-05-10,2026,Regular Season,True,True,False,3,45.0,False
1022600007:1611661328,1022600007,1611661328,2026-05-10,2026,Regular Season,True,True,False,3,1.0,False
1022600008:1611661313,1022600008,1611661313,2026-05-10,2026,Regular Season,True,True,False,4,1.0,False
1022600008:1611661322,1022600008,1611661322,2026-05-10,2026,Regular Season,True,True,False,3,45.0,False
1022600009:1611661319,1022600009,1611661319,2026-05-10,2026,Regular Season,True,True,False,1,198.0,False
1022600009:1611661320,1022600009,1611661320,2026-05-10,2026,Regular Season,True,True,False,6,44.0,False
1022600011:1611661317,1022600011,1611661317,2026-05-10,2026,Regular Season,True,True,False,4,126.0,False
1022600011:1611661331,1022600011,1611661331,2026-05-10,2026,Regular Season,True,True,False,1,47.0,False
1022600012:1611661321,1022600012,1611661321,2026-05-12,2026,Regular Season,True,True,False,6,1.0,False
1022600012:1611661330,1022600012,1611661330,2026-05-12,2026,Regular Season,True,True,False,6,48.0,False
1022600013:1611661317,1022600013,1611661317,2026-05-12,2026,Regular Season,True,True,False,4,127.0,False
1022600013:1611661324,1022600013,1611661324,2026-05-12,2026,Regular Season,False,False,False,0,,False
1022600014:1611661313,1022600014,1611661313,2026-05-12,2026,Regular Season,True,True,False,4,2.0,False
1022600014:1611661327,1022600014,1611661327,2026-05-12,2026,Regular Season,True,True,False,1,1.0,False
1022600015:1611661328,1022600015,1611661328,2026-05-13,2026,Regular Season,True,True,False,3,2.0,False
1022600015:1611661332,1022600015,1611661332,2026-05-13,2026,Regular Season,True,True,False,1,1.0,False
1022600016:1611661319,1022600016,1611661319,2026-05-13,2026,Regular Season,True,True,False,1,199.0,False
1022600016:1611661323,1022600016,1611661323,2026-05-13,2026,Regular Season,True,True,False,3,46.0,False
1022600017:1611661329,1022600017,1611661329,2026-05-13,2026,Regular Season,True,True,False,4,45.0,False
1022600017:1611661331,1022600017,1611661331,2026-05-13,2026,Regular Season,True,True,False,1,48.0,False
1022600018:1611661320,1022600018,1611661320,2026-05-13,2026,Regular Season,True,True,False,6,45.0,False
1022600018:1611661325,1022600018,1611661325,2026-05-13,2026,Regular Season,True,True,False,5,53.0,False
1022600019:1611661321,1022600019,1611661321,2026-05-14,2026,Regular Season,True,True,False,6,2.0,False
1022600019:1611661324,1022600019,1611661324,2026-05-14,2026,Regular Season,False,False,False,0,,False
1022600020:1611661313,1022600020,1611661313,2026-05-14,2026,Regular Season,True,True,False,4,3.0,False
1022600020:1611661327,1022600020,1611661327,2026-05-14,2026,Regular Season,True,True,False,1,2.0,False
1022600021:1611661319,1022600021,1611661319,2026-05-15,2026,Regular Season,True,True,False,1,200.0,False
1022600021:1611661323,1022600021,1611661323,2026-05-15,2026,Regular Season,True,True,False,3,47.0,False
1022600022:1611661322,1022600022,1611661322,2026-05-15,2026,Regular Season,True,True,False,3,46.0,False
1022600022:1611661325,1022600022,1611661325,2026-05-15,2026,Regular Season,True,True,False,5,54.0,False
1022600023:1611661320,1022600023,1611661320,2026-05-15,2026,Regular Season,True,True,False,6,46.0,False
1022600023:1611661332,1022600023,1611661332,2026-05-15,2026,Regular Season,True,True,False,1,2.0,False
1022600024:1611661317,1022600024,1611661317,2026-05-15,2026,Regular Season,True,True,False,4,128.0,False
1022600024:1611661329,1022600024,1611661329,2026-05-15,2026,Regular Season,True,True,False,4,46.0,False
1022600025:1611661324,1022600025,1611661324,2026-05-17,2026,Regular Season,False,False,False,0,,False
1022600025:1611661329,1022600025,1611661329,2026-05-17,2026,Regular Season,True,True,False,4,47.0,False
1022600026:1611661319,1022600026,1611661319,2026-05-17,2026,Regular Season,True,True,False,1,201.0,False
1022600026:1611661330,1022600026,1611661330,2026-05-17,2026,Regular Season,True,True,False,6,49.0,False
1022600027:1611661325,1022600027,1611661325,2026-05-17,2026,Regular Season,True,True,False,5,55.0,False
1022600027:1611661328,1022600027,1611661328,2026-05-17,2026,Regular Season,True,True,False,3,3.0,False
1022600028:1611661320,1022600028,1611661320,2026-05-17,2026,Regular Season,True,True,False,6,47.0,False
1022600028:1611661332,1022600028,1611661332,2026-05-17,2026,Regular Season,True,True,False,1,3.0,False
1022600029:1611661321,1022600029,1611661321,2026-05-18,2026,Regular Season,True,True,False,6,3.0,False
1022600029:1611661322,1022600029,1611661322,2026-05-18,2026,Regular Season,True,True,False,3,47.0,False
1022600030:1611661323,1022600030,1611661323,2026-05-18,2026,Regular Season,True,True,False,3,48.0,False
1022600030:1611661327,1022600030,1611661327,2026-05-18,2026,Regular Season,True,True,False,1,3.0,False
1022600031:1611661317,1022600031,1611661317,2026-05-19,2026,Regular Season,True,True,False,4,129.0,False
1022600031:1611661332,1022600031,1611661332,2026-05-19,2026,Regular Season,True,True,False,1,4.0,False
1022600032:1611661325,1022600032,1611661325,2026-05-20,2026,Regular Season,True,True,False,5,56.0,False
1022600032:1611661327,1022600032,1611661327,2026-05-20,2026,Regular Season,True,True,False,1,4.0,False
1022600033:1611661321,1022600033,1611661321,2026-05-20,2026,Regular Season,True,True,False,6,4.0,False
1022600033:1611661329,1022600033,1611661329,2026-05-20,2026,Regular Season,True,True,False,4,48.0,False
1022600034:1611661323,1022600034,1611661323,2026-05-20,2026,Regular Season,True,True,False,3,49.0,False
1022600034:1611661328,1022600034,1611661328,2026-05-20,2026,Regular Season,True,True,False,3,4.0,False
1022600035:1611661313,1022600035,1611661313,2026-05-21,2026,Regular Season,True,True,False,4,4.0,False
1022600035:1611661331,1022600035,1611661331,2026-05-21,2026,Regular Season,True,True,False,1,49.0,False
1022600036:1611661324,1022600036,1611661324,2026-05-21,2026,Regular Season,False,False,False,0,,False
1022600036:1611661332,1022600036,1611661332,2026-05-21,2026,Regular Season,True,True,False,1,5.0,False
1022600037:1611661317,1022600037,1611661317,2026-05-21,2026,Regular Season,True,True,False,4,130.0,False
1022600037:1611661320,1022600037,1611661320,2026-05-21,2026,Regular Season,True,True,False,6,48.0,False
1022600038:1611661321,1022600038,1611661321,2026-05-22,2026,Regular Season,True,True,False,6,5.0,False
1022600038:1611661330,1022600038,1611661330,2026-05-22,2026,Regular Season,True,True,False,6,50.0,False
1022600039:1611661325,1022600039,1611661325,2026-05-22,2026,Regular Season,True,True,False,5,57.0,False
1022600039:1611661331,1022600039,1611661331,2026-05-22,2026,Regular Season,True,True,False,1,50.0,False
1022600040:1611661323,1022600040,1611661323,2026-05-22,2026,Regular Season,True,True,False,3,50.0,False
1022600040:1611661328,1022600040,1611661328,2026-05-22,2026,Regular Season,True,True,False,3,5.0,False
1022600041:1611661324,1022600041,1611661324,2026-05-23,2026,Regular Season,False,False,False,0,,False
1022600041:1611661329,1022600041,1611661329,2026-05-23,2026,Regular Season,True,True,False,4,49.0,False
1022600042:1611661327,1022600042,1611661327,2026-05-23,2026,Regular Season,True,True,False,1,5.0,False
1022600042:1611661332,1022600042,1611661332,2026-05-23,2026,Regular Season,True,True,False,1,6.0,False
1022600043:1611661319,1022600043,1611661319,2026-05-23,2026,Regular Season,True,True,False,1,202.0,False
1022600043:1611661320,1022600043,1611661320,2026-05-23,2026,Regular Season,True,True,False,6,49.0,False
1022600044:1611661317,1022600044,1611661317,2026-05-24,2026,Regular Season,True,True,False,4,131.0,False
1022600044:1611661330,1022600044,1611661330,2026-05-24,2026,Regular Season,True,True,False,6,51.0,False
1022600045:1611661313,1022600045,1611661313,2026-05-24,2026,Regular Season,True,True,False,4,5.0,False
1022600045:1611661321,1022600045,1611661321,2026-05-24,2026,Regular Season,True,True,False,6,6.0,False
1022600046:1611661322,1022600046,1611661322,2026-05-24,2026,Regular Season,True,True,False,3,48.0,False
1022600046:1611661328,1022600046,1611661328,2026-05-24,2026,Regular Season,True,True,False,3,6.0,False
1022600047:1611661313,1022600047,1611661313,2026-05-25,2026,Regular Season,True,True,False,4,6.0,False
1022600047:1611661327,1022600047,1611661327,2026-05-25,2026,Regular Season,True,True,False,1,6.0,False
1022600048:1611661323,1022600048,1611661323,2026-05-25,2026,Regular Season,True,True,False,3,51.0,False
1022600048:1611661331,1022600048,1611661331,2026-05-25,2026,Regular Season,True,True,False,1,51.0,False
1022600049:1611661313,1022600049,1611661313,2026-05-27,2026,Regular Season,True,True,False,4,7.0,False
1022600049:1611661317,1022600049,1611661317,2026-05-27,2026,Regular Season,True,True,False,4,132.0,False
1022600050:1611661329,1022600050,1611661329,2026-05-27,2026,Regular Season,True,True,False,4,50.0,False
1022600050:1611661332,1022600050,1611661332,2026-05-27,2026,Regular Season,True,True,False,1,7.0,False
1022600051:1611661324,1022600051,1611661324,2026-05-27,2026,Regular Season,False,False,False,0,,False
1022600051:1611661330,1022600051,1611661330,2026-05-27,2026,Regular Season,True,True,False,6,52.0,False
1022600052:1611661323,1022600052,1611661323,2026-05-27,2026,Regular Season,True,True,False,3,52.0,False
1022600052:1611661327,1022600052,1611661327,2026-05-27,2026,Regular Season,True,True,False,1,7.0,False
1022600053:1611661322,1022600053,1611661322,2026-05-27,2026,Regular Season,True,True,False,3,49.0,False
1022600053:1611661328,1022600053,1611661328,2026-05-27,2026,Regular Season,True,True,False,3,7.0,False
1022600054:1611661319,1022600054,1611661319,2026-05-28,2026,Regular Season,True,True,False,1,203.0,False
1022600054:1611661321,1022600054,1611661321,2026-05-28,2026,Regular Season,True,True,False,6,7.0,False
1022600055:1611661325,1022600055,1611661325,2026-05-28,2026,Regular Season,True,True,False,5,58.0,False
1022600055:1611661331,1022600055,1611661331,2026-05-28,2026,Regular Season,True,True,False,1,52.0,False
1022600056:1611661313,1022600056,1611661313,2026-05-29,2026,Regular Season,True,True,False,4,8.0,False
1022600056:1611661317,1022600056,1611661317,2026-05-29,2026,Regular Season,True,True,False,4,133.0,False
1022600057:1611661320,1022600057,1611661320,2026-05-29,2026,Regular Season,True,True,False,6,50.0,False
1022600057:1611661322,1022600057,1611661322,2026-05-29,2026,Regular Season,True,True,False,3,50.0,False
1022600058:1611661324,1022600058,1611661324,2026-05-29,2026,Regular Season,False,False,False,0,,False
1022600058:1611661329,1022600058,1611661329,2026-05-29,2026,Regular Season,True,True,False,4,51.0,False
1022600059:1611661327,1022600059,1611661327,2026-05-29,2026,Regular Season,True,True,False,1,8.0,False
1022600059:1611661330,1022600059,1611661330,2026-05-29,2026,Regular Season,True,True,False,6,53.0,False
1022600060:1611661328,1022600060,1611661328,2026-05-30,2026,Regular Season,True,True,False,3,8.0,False
1022600060:1611661332,1022600060,1611661332,2026-05-30,2026,Regular Season,True,True,False,1,8.0,False
1022600061:1611661320,1022600061,1611661320,2026-05-30,2026,Regular Season,True,True,False,6,51.0,False
1022600061:1611661323,1022600061,1611661323,2026-05-30,2026,Regular Season,True,True,False,3,53.0,False
1022600062:1611661325,1022600062,1611661325,2026-05-30,2026,Regular Season,True,True,False,5,59.0,False
1022600062:1611661327,1022600062,1611661327,2026-05-30,2026,Regular Season,True,True,False,1,9.0,False
1022600063:1611661319,1022600063,1611661319,2026-05-31,2026,Regular Season,True,True,False,1,204.0,False
1022600063:1611661331,1022600063,1611661331,2026-05-31,2026,Regular Season,True,True,False,1,53.0,False
1022600064:1611661321,1022600064,1611661321,2026-06-01,2026,Regular Season,True,True,False,6,8.0,False
1022600064:1611661328,1022600064,1611661328,2026-06-01,2026,Regular Season,True,True,False,3,9.0,False
1022600065:1611661317,1022600065,1611661317,2026-06-01,2026,Regular Season,True,True,False,4,134.0,False
1022600065:1611661324,1022600065,1611661324,2026-06-01,2026,Regular Season,False,False,False,0,,False
1022600066:1611661323,1022600066,1611661323,2026-06-02,2026,Regular Season,True,True,False,3,54.0,False
1022600066:1611661330,1022600066,1611661330,2026-06-02,2026,Regular Season,True,True,False,6,54.0,False
1022600067:1611661322,1022600067,1611661322,2026-06-02,2026,Regular Season,True,True,False,3,51.0,False
1022600067:1611661329,1022600067,1611661329,2026-06-02,2026,Regular Season,True,True,False,4,52.0,False
1022600068:1611661327,1022600068,1611661327,2026-06-02,2026,Regular Season,True,True,False,1,10.0,False
1022600068:1611661331,1022600068,1611661331,2026-06-02,2026,Regular Season,True,True,False,1,54.0,False
1022600069:1611661319,1022600069,1611661319,2026-06-02,2026,Regular Season,True,True,False,1,205.0,False
1022600069:1611661320,1022600069,1611661320,2026-06-02,2026,Regular Season,True,True,False,6,52.0,False
1022600070:1611661313,1022600070,1611661313,2026-06-03,2026,Regular Season,True,True,False,4,9.0,False
1022600070:1611661332,1022600070,1611661332,2026-06-03,2026,Regular Season,True,True,False,1,9.0,False
1022600071:1611661317,1022600071,1611661317,2026-06-03,2026,Regular Season,True,True,False,4,135.0,False
1022600071:1611661328,1022600071,1611661328,2026-06-03,2026,Regular Season,True,True,False,3,10.0,False
1022600072:1611661325,1022600072,1611661325,2026-06-04,2026,Regular Season,True,True,False,5,60.0,False
1022600072:1611661330,1022600072,1611661330,2026-06-04,2026,Regular Season,True,True,False,6,55.0,False
1022600073:1611661324,1022600073,1611661324,2026-06-04,2026,Regular Season,False,False,False,0,,False
1022600073:1611661331,1022600073,1611661331,2026-06-04,2026,Regular Season,True,True,False,1,55.0,False
1022600074:1611661323,1022600074,1611661323,2026-06-05,2026,Regular Season,True,True,False,3,55.0,False
1022600074:1611661329,1022600074,1611661329,2026-06-05,2026,Regular Season,True,True,False,4,53.0,False
1022600075:1611661320,1022600075,1611661320,2026-06-05,2026,Regular Season,True,True,False,6,53.0,False
1022600075:1611661321,1022600075,1611661321,2026-06-05,2026,Regular Season,True,True,False,6,9.0,False
1022600076:1611661317,1022600076,1611661317,2026-06-05,2026,Regular Season,True,True,False,4,136.0,False
1022600076:1611661327,1022600076,1611661327,2026-06-05,2026,Regular Season,True,True,False,1,11.0,False
1022600077:1611661324,1022600077,1611661324,2026-06-06,2026,Regular Season,False,False,False,0,,False
1022600077:1611661328,1022600077,1611661328,2026-06-06,2026,Regular Season,True,True,False,3,11.0,False
1022600078:1611661319,1022600078,1611661319,2026-06-06,2026,Regular Season,True,True,False,1,206.0,False
1022600078:1611661331,1022600078,1611661331,2026-06-06,2026,Regular Season,True,True,False,1,56.0,False
1022600079:1611661322,1022600079,1611661322,2026-06-06,2026,Regular Season,True,True,False,3,52.0,False
1022600079:1611661330,1022600079,1611661330,2026-06-06,2026,Regular Season,True,True,False,6,56.0,False
1022600080:1611661313,1022600080,1611661313,2026-06-06,2026,Regular Season,True,True,False,4,10.0,False
1022600080:1611661325,1022600080,1611661325,2026-06-06,2026,Regular Season,True,True,False,5,61.0,False
1022600081:1611661329,1022600081,1611661329,2026-06-07,2026,Regular Season,True,True,False,4,54.0,False
1022600081:1611661332,1022600081,1611661332,2026-06-07,2026,Regular Season,True,True,False,1,10.0,False
1022600082:1611661320,1022600082,1611661320,2026-06-07,2026,Regular Season,True,True,False,6,54.0,False
1022600082:1611661327,1022600082,1611661327,2026-06-07,2026,Regular Season,True,True,False,1,12.0,False
1022600083:1611661313,1022600083,1611661313,2026-06-08,2026,Regular Season,True,True,False,4,11.0,False
1022600083:1611661323,1022600083,1611661323,2026-06-08,2026,Regular Season,True,True,False,3,56.0,False
1022600084:1611661322,1022600084,1611661322,2026-06-08,2026,Regular Season,True,True,False,3,53.0,False
1022600084:1611661325,1022600084,1611661325,2026-06-08,2026,Regular Season,True,True,False,5,62.0,False
1022600085:1611661319,1022600085,1611661319,2026-06-08,2026,Regular Season,True,True,False,1,207.0,False
1022600085:1611661328,1022600085,1611661328,2026-06-08,2026,Regular Season,True,True,False,3,12.0,False
1022600086:1611661329,1022600086,1611661329,2026-06-09,2026,Regular Season,True,True,False,4,55.0,False
1022600086:1611661330,1022600086,1611661330,2026-06-09,2026,Regular Season,True,True,False,6,57.0,False
1022600087:1611661321,1022600087,1611661321,2026-06-09,2026,Regular Season,True,True,False,6,10.0,False
1022600087:1611661324,1022600087,1611661324,2026-06-09,2026,Regular Season,False,False,False,0,,False
1022600088:1611661317,1022600088,1611661317,2026-06-09,2026,Regular Season,True,True,False,4,137.0,False
1022600088:1611661331,1022600088,1611661331,2026-06-09,2026,Regular Season,True,True,False,1,57.0,False
1022600089:1611661323,1022600089,1611661323,2026-06-10,2026,Regular Season,True,True,False,3,57.0,False
1022600089:1611661332,1022600089,1611661332,2026-06-10,2026,Regular Season,True,True,False,1,11.0,False
1022600090:1611661320,1022600090,1611661320,2026-06-10,2026,Regular Season,True,True,False,6,55.0,False
1022600090:1611661328,1022600090,1611661328,2026-06-10,2026,Regular Season,True,True,False,3,13.0,False
1022600091:1611661325,1022600091,1611661325,2026-06-11,2026,Regular Season,True,True,False,5,63.0,False
1022600091:1611661329,1022600091,1611661329,2026-06-11,2026,Regular Season,True,True,False,4,56.0,False
1022600092:1611661313,1022600092,1611661313,2026-06-11,2026,Regular Season,True,True,False,4,12.0,False
1022600092:1611661330,1022600092,1611661330,2026-06-11,2026,Regular Season,True,True,False,6,58.0,False
1022600093:1611661317,1022600093,1611661317,2026-06-11,2026,Regular Season,True,True,False,4,138.0,False
1022600093:1611661321,1022600093,1611661321,2026-06-11,2026,Regular Season,True,True,False,6,11.0,False
1022600094:1611661319,1022600094,1611661319,2026-06-11,2026,Regular Season,True,True,False,1,208.0,False
1022600094:1611661327,1022600094,1611661327,2026-06-11,2026,Regular Season,True,True,False,1,13.0,False
1022600095:1611661322,1022600095,1611661322,2026-06-12,2026,Regular Season,True,True,False,3,54.0,False
1022600095:1611661332,1022600095,1611661332,2026-06-12,2026,Regular Season,True,True,False,1,12.0,False
1022600096:1611661328,1022600096,1611661328,2026-06-12,2026,Regular Season,True,True,False,3,14.0,False
1022600096:1611661331,1022600096,1611661331,2026-06-12,2026,Regular Season,True,True,False,1,58.0,False
1022600097:1611661323,1022600097,1611661323,2026-06-13,2026,Regular Season,True,True,False,3,58.0,False
1022600097:1611661325,1022600097,1611661325,2026-06-13,2026,Regular Season,True,True,False,5,64.0,False
1022600098:1611661319,1022600098,1611661319,2026-06-13,2026,Regular Season,True,True,False,1,209.0,False
1022600098:1611661324,1022600098,1611661324,2026-06-13,2026,Regular Season,False,False,False,0,,False
1022600099:1611661321,1022600099,1611661321,2026-06-13,2026,Regular Season,True,True,False,6,12.0,False
1022600099:1611661327,1022600099,1611661327,2026-06-13,2026,Regular Season,True,True,False,1,14.0,False
1022600100:1611661317,1022600100,1611661317,2026-06-13,2026,Regular Season,True,True,False,4,139.0,False
1022600100:1611661320,1022600100,1611661320,2026-06-13,2026,Regular Season,True,True,False,6,56.0,False
1022600101:1611661313,1022600101,1611661313,2026-06-14,2026,Regular Season,True,True,False,4,13.0,False
1022600101:1611661322,1022600101,1611661322,2026-06-14,2026,Regular Season,True,True,False,3,55.0,False
1022600102:1611661330,1022600102,1611661330,2026-06-14,2026,Regular Season,True,True,False,6,59.0,False
1022600102:1611661332,1022600102,1611661332,2026-06-14,2026,Regular Season,True,True,False,1,13.0,False
1022600103:1611661319,1022600103,1611661319,2026-06-15,2026,Regular Season,True,True,False,1,210.0,False
1022600103:1611661321,1022600103,1611661321,2026-06-15,2026,Regular Season,True,True,False,6,13.0,False
1022600104:1611661324,1022600104,1611661324,2026-06-15,2026,Regular Season,False,False,False,0,,False
1022600104:1611661327,1022600104,1611661327,2026-06-15,2026,Regular Season,True,True,False,1,15.0,False
1022600105:1611661320,1022600105,1611661320,2026-06-15,2026,Regular Season,True,True,False,6,57.0,False
1022600105:1611661331,1022600105,1611661331,2026-06-15,2026,Regular Season,True,True,False,1,59.0,False
1022600106:1611661325,1022600106,1611661325,2026-06-16,2026,Regular Season,True,True,False,5,65.0,False
1022600106:1611661332,1022600106,1611661332,2026-06-16,2026,Regular Season,True,True,False,1,14.0,False
1022600107:1611661322,1022600107,1611661322,2026-06-17,2026,Regular Season,True,True,False,3,56.0,False
1022600107:1611661323,1022600107,1611661323,2026-06-17,2026,Regular Season,True,True,False,3,59.0,False
1022600108:1611661313,1022600108,1611661313,2026-06-17,2026,Regular Season,True,True,False,4,14.0,False
1022600108:1611661329,1022600108,1611661329,2026-06-17,2026,Regular Season,True,True,False,4,57.0,False
1022600109:1611661321,1022600109,1611661321,2026-06-17,2026,Regular Season,True,True,False,6,14.0,False
1022600109:1611661331,1022600109,1611661331,2026-06-17,2026,Regular Season,True,True,False,1,60.0,False
1022600110:1611661320,1022600110,1611661320,2026-06-17,2026,Regular Season,True,True,False,6,58.0,False
1022600110:1611661324,1022600110,1611661324,2026-06-17,2026,Regular Season,False,False,False,0,,False
1022600111:1611661317,1022600111,1611661317,2026-06-17,2026,Regular Season,True,True,False,4,140.0,False
1022600111:1611661319,1022600111,1611661319,2026-06-17,2026,Regular Season,True,True,False,1,211.0,False
1022600112:1611661327,1022600112,1611661327,2026-06-17,2026,Regular Season,True,True,False,1,16.0,False
1022600112:1611661328,1022600112,1611661328,2026-06-17,2026,Regular Season,True,True,False,3,15.0,False
1022600113:1611661325,1022600113,1611661325,2026-06-18,2026,Regular Season,True,True,False,5,66.0,False
1022600113:1611661330,1022600113,1611661330,2026-06-18,2026,Regular Season,True,True,False,6,60.0,False
1022600114:1611661323,1022600114,1611661323,2026-06-19,2026,Regular Season,True,True,False,3,60.0,False
1022600114:1611661332,1022600114,1611661332,2026-06-19,2026,Regular Season,True,True,False,1,15.0,False
1022600115:1611661313,1022600115,1611661313,2026-06-19,2026,Regular Season,True,True,False,4,15.0,False
1022600115:1611661322,1022600115,1611661322,2026-06-19,2026,Regular Season,True,True,False,3,57.0,False
1022600116:1611661324,1022600116,1611661324,2026-06-19,2026,Regular Season,False,False,False,0,,False
1022600116:1611661331,1022600116,1611661331,2026-06-19,2026,Regular Season,True,True,False,1,61.0,False
1022600117:1611661325,1022600117,1611661325,2026-06-20,2026,Regular Season,True,True,False,5,67.0,False
1022600117:1611661330,1022600117,1611661330,2026-06-20,2026,Regular Season,True,True,False,6,61.0,False
1022600118:1611661317,1022600118,1611661317,2026-06-20,2026,Regular Season,True,True,False,4,141.0,False
1022600118:1611661328,1022600118,1611661328,2026-06-20,2026,Regular Season,True,True,False,3,16.0,False
1022600119:1611661321,1022600119,1611661321,2026-06-20,2026,Regular Season,True,True,False,6,15.0,False
1022600119:1611661329,1022600119,1611661329,2026-06-20,2026,Regular Season,True,True,False,4,58.0,False
1022600120:1611661319,1022600120,1611661319,2026-06-21,2026,Regular Season,True,True,False,1,212.0,False
1022600120:1611661331,1022600120,1611661331,2026-06-21,2026,Regular Season,True,True,False,1,62.0,False
1022600121:1611661322,1022600121,1611661322,2026-06-21,2026,Regular Season,True,True,False,3,58.0,False
1022600121:1611661324,1022600121,1611661324,2026-06-21,2026,Regular Season,False,False,False,0,,False
1022600122:1611661313,1022600122,1611661313,2026-06-21,2026,Regular Season,True,True,False,4,16.0,False
1022600122:1611661320,1022600122,1611661320,2026-06-21,2026,Regular Season,True,True,False,6,59.0,False
1022600123:1611661323,1022600123,1611661323,2026-06-22,2026,Regular Season,True,True,False,3,61.0,False
1022600123:1611661329,1022600123,1611661329,2026-06-22,2026,Regular Season,True,True,False,4,59.0,False
1022600124:1611661330,1022600124,1611661330,2026-06-22,2026,Regular Season,True,True,False,6,62.0,False
1022600124:1611661332,1022600124,1611661332,2026-06-22,2026,Regular Season,True,True,False,1,16.0,False
1022600125:1611661317,1022600125,1611661317,2026-06-22,2026,Regular Season,True,True,False,4,142.0,False
1022600125:1611661325,1022600125,1611661325,2026-06-22,2026,Regular Season,True,True,False,5,68.0,False
