pattern,channel,player_id,player_name,n_rows,sxx,raw_dev_slope,trait_pred_slope,shrunken_dev,posterior_z,half1_slope,half2_slope,half_signs,survives_shrinkage,replicates_sign,reported,K_star
TALL_SHOOTERS [np2],np2,203024,Damiris Dantas,39,35.29,0.31801,-0.08879,0.0,0.0,-0.1153,0.87438,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203026,Tiffany Hayes,85,84.88,-0.04484,0.00787,0.0,0.0,-0.04558,-0.04971,--,False,False,False,
TALL_SHOOTERS [np2],np2,203029,Riquna Williams,43,50.33,0.02759,0.03117,0.0,0.0,-0.54202,0.41141,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203035,Shey Peddy,65,60.96,-0.20614,0.03767,0.0,0.0,-0.19857,-0.2221,--,False,False,False,
TALL_SHOOTERS [np2],np2,203398,Brittney Griner,76,66.82,-0.44185,-0.14397,0.0,0.0,-0.39465,-0.45911,--,False,False,False,
TALL_SHOOTERS [np2],np2,203399,Elena Delle Donne,37,40.5,-0.73074,-0.10077,0.0,0.0,-0.60228,-1.17443,--,False,False,False,
TALL_SHOOTERS [np2],np2,203400,Skylar Diggins-Smith,86,72.28,-0.1564,0.01979,0.0,0.0,-0.17537,-0.13943,--,False,False,False,
TALL_SHOOTERS [np2],np2,203403,Tianna Hawkins,67,70.41,0.22486,-0.07323,0.0,0.0,0.37916,0.03701,++,False,False,False,
TALL_SHOOTERS [np2],np2,203406,Layshia Clarendon,52,48.13,0.20282,0.03275,0.0,0.0,-0.24076,0.61816,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203416,Emma Meesseman,31,32.94,0.5004,-0.06844,0.0,0.0,0.83296,0.17856,++,False,False,False,
TALL_SHOOTERS [np2],np2,203822,Rebekah Gardner,30,32.56,0.86311,-0.01862,0.0,0.0,0.73175,0.99447,++,False,False,False,
TALL_SHOOTERS [np2],np2,203823,Chiney Ogwumike,26,28.39,0.1843,-0.05629,0.0,0.0,-0.16353,-0.25184,--,False,False,False,
TALL_SHOOTERS [np2],np2,203824,Odyssey Sims,62,70.89,-0.2786,0.03292,0.0,0.0,-0.4307,-0.1585,--,False,False,False,
TALL_SHOOTERS [np2],np2,203825,Kayla McBride,120,127.6,-0.24951,-0.02395,0.0,0.0,-0.55824,0.06778,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203826,Alyssa Thomas,100,104.06,-0.03208,-0.03653,0.0,0.0,0.02957,-0.11697,+-,False,False,False,
TALL_SHOOTERS [np2],np2,203827,Natasha Howard,94,99.19,-0.22723,-0.05713,0.0,0.0,-0.50546,-0.04457,--,False,False,False,
TALL_SHOOTERS [np2],np2,203828,Stefanie Dolson,98,85.0,0.0415,-0.09938,0.0,0.0,0.04136,0.10871,++,False,False,False,
TALL_SHOOTERS [np2],np2,203831,Natalie Achonwa,27,25.9,0.47575,-0.05067,0.0,0.0,0.8133,-0.05409,+-,False,False,False,
TALL_SHOOTERS [np2],np2,203833,Chelsea Gray,114,120.0,0.16719,-0.01261,0.0,0.0,0.43149,-0.12607,+-,False,False,False,
TALL_SHOOTERS [np2],np2,203849,Theresa Plaisance,39,28.18,0.15078,-0.13005,0.0,0.0,-0.53167,0.82811,-+,False,False,False,
TALL_SHOOTERS [np2],np2,203855,Stephanie Talbot,77,67.03,-0.11892,-0.05507,0.0,0.0,-0.09912,-0.1511,--,False,False,False,
TALL_SHOOTERS [np2],np2,203866,Kayla Thornton,125,81.51,0.00791,-0.04584,0.0,0.0,-0.01708,0.04581,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204296,Rebecca Allen,82,74.79,-0.01027,-0.07041,0.0,0.0,0.52742,-0.50114,+-,False,False,False,
TALL_SHOOTERS [np2],np2,204319,Jewell Loyd,122,103.58,0.08737,-0.02077,0.0,0.0,-0.37886,0.66566,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204320,Amanda Zahui B,37,37.8,0.82196,-0.11463,0.0,0.0,1.84624,-0.01907,+-,False,False,False,
TALL_SHOOTERS [np2],np2,204322,Elizabeth Williams,88,103.87,0.14149,-0.04935,0.0,0.0,0.12462,0.15764,++,False,False,False,
TALL_SHOOTERS [np2],np2,204323,Cheyenne Parker-Tyus,93,90.23,-0.05985,-0.0776,0.0,0.0,-0.23161,0.35072,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204324,Dearica Hamby,121,119.43,0.00978,-0.0541,0.0,0.0,0.04929,-0.0239,+-,False,False,False,
TALL_SHOOTERS [np2],np2,204329,Kiah Stokes,104,108.22,0.1883,-0.07406,0.0,0.0,0.28459,0.05146,++,False,False,False,
TALL_SHOOTERS [np2],np2,204330,Isabelle Harrison,79,67.44,-0.09853,-0.06211,0.0,0.0,-0.4789,0.22753,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204333,Natasha Cloud,116,105.64,-0.00439,-0.00137,0.0,0.0,-0.04426,0.03223,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204335,Betnijah Laney-Hamilton,89,53.48,0.0079,-0.02714,0.0,0.0,-0.2436,0.42784,-+,False,False,False,
TALL_SHOOTERS [np2],np2,204365,Erica Wheeler,112,110.8,-0.01386,0.04123,0.0,0.0,0.26084,-0.24514,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1627668,Breanna Stewart,120,72.84,0.0498,-0.08971,0.0,0.0,-0.02627,0.1355,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1627669,Moriah Jefferson,87,101.17,0.37735,0.0567,0.0,0.0,0.39783,0.37283,++,False,False,False,
TALL_SHOOTERS [np2],np2,1627671,Rachel Banham,94,99.19,-0.36903,-0.01567,0.0,0.0,-0.24331,-0.49475,--,False,False,False,
TALL_SHOOTERS [np2],np2,1627672,Aerial Powers,59,69.42,-0.04836,-0.0243,0.0,0.0,-0.25117,0.10504,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1627673,Jonquel Jones,119,80.87,0.14419,-0.10665,0.0,0.0,0.07998,0.17645,++,False,False,False,
TALL_SHOOTERS [np2],np2,1627674,Kahleah Copper,118,121.39,0.21285,-0.03762,0.0,0.0,0.23921,0.18715,++,False,False,False,
TALL_SHOOTERS [np2],np2,1627675,Courtney Williams,126,135.17,0.62383,0.03097,0.0,0.0,0.48484,0.85823,++,False,False,False,
TALL_SHOOTERS [np2],np2,1627676,Tiffany Mitchell,92,98.45,-0.09083,0.01869,0.0,0.0,-0.27183,0.09018,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1627700,Julie Allemand,20,17.76,-0.61803,0.05885,0.0,0.0,-0.77903,-0.4866,--,False,False,False,
TALL_SHOOTERS [np2],np2,1628242,Emma Cannon,44,45.78,-0.59817,-0.052,0.0,0.0,-0.52576,-0.80483,--,False,False,False,
TALL_SHOOTERS [np2],np2,1628244,Sami Whitcomb,120,99.54,0.04139,-0.01879,0.0,0.0,-0.14421,0.22647,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628263,Lindsay Allen,83,92.27,-0.0045,0.03614,0.0,0.0,0.15981,-0.21969,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1628269,Nia Coffey,91,89.65,-0.04765,-0.05546,0.0,0.0,0.11702,-0.19939,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1628276,Kelsey Plum,119,121.72,0.32534,0.02852,0.0,0.0,0.47442,0.16298,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628277,Allisha Gray,116,105.64,0.153,-0.02685,0.0,0.0,0.39031,-0.06408,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1628278,Shatori Walker-Kimbrough,110,110.19,0.22449,0.01136,0.0,0.0,0.55932,-0.19779,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1628279,Brittney Sykes,102,104.74,0.12196,0.0165,0.0,0.0,0.02364,0.33559,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628280,Brionna Jones,101,101.54,0.13569,-0.04451,0.0,0.0,0.00782,0.26286,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628282,Sydney Wiese,21,23.78,0.04399,-0.04855,0.0,0.0,0.0355,0.05224,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628317,Karlie Samuelson,59,56.25,0.17089,-0.03679,0.0,0.0,0.02327,0.29052,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628508,Cecilia Zandalasini,29,26.41,-0.89729,-0.06749,0.0,0.0,-1.0936,-1.07429,--,False,False,False,
TALL_SHOOTERS [np2],np2,1628878,Ariel Atkins,113,116.89,0.42402,0.00246,0.0,0.0,-0.17955,1.10647,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628881,Monique Billings,105,99.68,-0.08732,-0.07165,0.0,0.0,-0.57226,0.64622,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628882,Lexie Brown,50,53.39,0.00073,0.00467,0.0,0.0,-0.05711,0.26067,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628886,Jordin Canada,99,111.44,-0.21566,0.06193,0.0,0.0,-0.1968,-0.25293,--,False,False,False,
TALL_SHOOTERS [np2],np2,1628890,Diamond DeShields,70,62.16,-0.28625,-0.04523,0.0,0.0,-0.60111,0.02445,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628899,Myisha Hines-Allen,105,111.31,-0.02432,-0.04393,0.0,0.0,-0.29186,0.31319,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628909,Kelsey Mitchell,122,128.33,0.24759,0.02363,0.0,0.0,0.28196,0.26963,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628915,Kia Nurse,95,90.78,0.15859,-0.04743,0.0,0.0,0.17766,0.11581,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628920,Mercedes Russell,80,67.64,0.30631,-0.09945,0.0,0.0,0.00706,1.22069,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628922,Azurá Stevens,99,97.99,0.12704,-0.1171,0.0,0.0,0.30292,-0.10064,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1628927,Victoria Vivians,105,105.71,-0.07635,-0.05978,0.0,0.0,-0.17591,0.01645,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1628929,Kristy Wallace,70,74.21,-0.24858,-0.01813,0.0,0.0,-0.21064,-0.28652,--,False,False,False,
TALL_SHOOTERS [np2],np2,1628931,Gabby Williams,43,32.52,0.71517,-0.01382,0.0,0.0,0.82175,0.63571,++,False,False,False,
TALL_SHOOTERS [np2],np2,1628932,A'ja Wilson,126,126.85,-0.07079,-0.07666,0.0,0.0,0.19233,-0.331,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629476,Asia (AD) Durr,34,33.95,0.08921,-0.01218,0.0,0.0,0.05586,0.12971,++,False,False,False,
TALL_SHOOTERS [np2],np2,1629477,Sabrina Ionescu,120,76.91,-0.32354,-0.03208,0.0,0.0,-0.23547,-0.424,--,False,False,False,
TALL_SHOOTERS [np2],np2,1629478,Katie Lou Samuelson,77,84.76,-0.00047,-0.08051,0.0,0.0,-0.09494,0.03456,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1629479,Teaira McCowan,111,113.39,0.24066,-0.10343,0.0,0.0,0.53916,-0.07612,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629480,Kalani Brown,54,60.12,0.16727,-0.10157,0.0,0.0,-0.50964,0.66633,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1629481,Arike Ogunbowale,120,116.13,-0.03703,0.01738,0.0,0.0,-0.05398,-0.01453,--,False,False,False,
TALL_SHOOTERS [np2],np2,1629482,Sophie Cunningham,107,100.21,0.44429,-0.05065,0.0,0.0,0.46935,0.41708,++,False,False,False,
TALL_SHOOTERS [np2],np2,1629483,Napheesa Collier,85,81.87,-0.28587,-0.03775,0.0,0.0,0.10582,-0.65799,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629484,Megan Gustafson,62,50.22,-0.23727,-0.07178,0.0,0.0,-0.29616,-0.20731,--,False,False,False,
TALL_SHOOTERS [np2],np2,1629488,Brianna Turner,98,88.34,-0.0598,-0.0284,0.0,0.0,0.03159,-0.13726,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629491,Jessica Shepard,57,66.21,0.07157,-0.07482,0.0,0.0,0.11658,-0.0012,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629496,Ezi Magbegor,117,88.32,0.27939,-0.06749,0.0,0.0,0.2487,0.30368,++,False,False,False,
TALL_SHOOTERS [np2],np2,1629497,Marina Mabrey,125,117.48,0.21467,-0.02677,0.0,0.0,0.23054,0.2065,++,False,False,False,
TALL_SHOOTERS [np2],np2,1629498,Jackie Young,123,128.68,0.03705,-0.02388,0.0,0.0,0.17373,-0.09988,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629501,Alanna Smith,74,75.6,-0.1538,-0.08248,0.0,0.0,-0.18558,-0.09334,--,False,False,False,
TALL_SHOOTERS [np2],np2,1629524,Bridget Carleton,118,126.84,-0.01212,-0.0479,0.0,0.0,-0.13917,0.12806,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1629546,Marine Johannès,48,33.18,0.40646,-0.00999,0.0,0.0,0.71625,-0.41375,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629566,Han Xu,26,18.78,1.54591,-0.17572,0.0,0.0,2.06455,1.02728,++,False,False,False,
TALL_SHOOTERS [np2],np2,1629567,Natisha Hiedeman,122,122.68,-0.13983,0.02096,0.0,0.0,0.04413,-0.33216,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1629568,Kennedy Burke,40,28.3,0.07855,-0.04208,0.0,0.0,0.12491,,+x,False,False,False,
TALL_SHOOTERS [np2],np2,1629571,Morgan Bertsch,22,18.16,0.80533,-0.09565,0.0,0.0,-0.22353,1.07665,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1629574,Li Yueru,31,32.94,0.46715,-0.11703,0.0,0.0,1.00903,-0.08663,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1630093,Bella Alarie,21,17.97,-0.0887,-0.06395,0.0,0.0,-0.23826,0.04517,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1630096,DiJonai Carrington,98,103.35,0.08131,-0.0034,0.0,0.0,0.07657,0.06034,++,False,False,False,
TALL_SHOOTERS [np2],np2,1630097,Kaila Charles,22,21.44,-0.60673,-0.04546,0.0,0.0,-0.80959,-0.46759,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630099,Te'a Cooper,25,22.2,-0.07788,0.02843,0.0,0.0,-0.65899,0.76904,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1630101,Crystal Dangerfield,99,81.73,-0.15754,0.06893,0.0,0.0,-0.42732,0.07959,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1630112,Tyasha Harris,110,100.95,0.33572,-0.00729,0.0,0.0,0.68772,0.16196,++,False,False,False,
TALL_SHOOTERS [np2],np2,1630113,Ruthy Hebard,40,46.62,0.47177,-0.06444,0.0,0.0,0.8958,0.03007,++,False,False,False,
TALL_SHOOTERS [np2],np2,1630115,Joyner Holmes,35,23.78,-0.40639,-0.08503,0.0,0.0,-0.74867,-0.17839,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630131,Kylee Shook,21,17.77,0.10241,-0.08708,0.0,0.0,0.04733,0.09634,++,False,False,False,
TALL_SHOOTERS [np2],np2,1630134,Sug Sutton,54,60.12,-0.25503,0.02832,0.0,0.0,-0.23649,-0.33475,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630142,Leonie Fiebich,33,15.14,-0.06407,-0.09603,0.0,0.0,-0.05843,-0.0329,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630149,Satou Sabally,61,68.05,-0.33164,-0.09407,0.0,0.0,-0.03197,-0.60552,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630150,Chennedy Carter,51,62.9,-0.83238,0.03245,0.0,0.0,-0.62143,-0.94227,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630386,Awak Kuier,46,32.94,0.0499,-0.09272,0.0,0.0,0.15572,-0.17909,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1630389,Dana Evans,87,91.22,-0.07019,0.04284,0.0,0.0,-0.18453,0.03826,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1630442,Natasha Mack,31,19.33,-0.06332,-0.04776,0.0,0.0,0.61741,-0.72552,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1630446,Michaela Onyenwere,105,99.42,-0.19522,-0.03579,0.0,0.0,-0.17507,-0.23933,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630459,DiDi Richards,32,30.08,0.13614,-0.05696,0.0,0.0,0.4991,-0.16096,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1630462,Aari McDonald,92,95.73,-0.13272,0.05435,0.0,0.0,-0.18768,-0.07443,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630471,Maya Caldwell,30,34.96,-0.30998,-0.02393,0.0,0.0,-0.63789,-0.01615,--,False,False,False,
TALL_SHOOTERS [np2],np2,1630957,Rui Machida,25,31.97,-0.11973,0.0765,0.0,0.0,0.12608,-0.30539,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1630996,Rae Burrell,38,45.57,0.01987,-0.0722,0.0,0.0,0.05884,-0.04866,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631006,Kierstan Bell,32,30.35,0.51427,-0.05128,0.0,0.0,-0.2002,1.33113,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1631007,Veronica Burton,66,67.27,0.19578,0.00361,0.0,0.0,0.01334,0.35032,++,False,False,False,
TALL_SHOOTERS [np2],np2,1631009,Rhyne Howard,88,91.57,-0.26571,-0.07371,0.0,0.0,-0.11761,-0.4283,--,False,False,False,
TALL_SHOOTERS [np2],np2,1631019,NaLyssa Smith,88,79.46,0.0698,-0.08394,0.0,0.0,0.17273,-0.10474,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631022,Shakira Austin,52,51.23,-0.0634,-0.0839,0.0,0.0,0.19595,-0.50088,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631031,Queen Egbo,52,51.23,-0.08004,-0.07521,0.0,0.0,-0.12403,-0.03605,--,False,False,False,
TALL_SHOOTERS [np2],np2,1631044,Naz Hillmon,90,92.25,-0.16056,-0.0346,0.0,0.0,-0.29557,-0.00593,--,False,False,False,
TALL_SHOOTERS [np2],np2,1631055,Nyara Sabally,29,19.14,0.00201,-0.07669,0.0,0.0,0.07054,-0.0144,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631083,Emily Engstler,54,54.78,0.35299,-0.04124,0.0,0.0,0.30271,0.40018,++,False,False,False,
TALL_SHOOTERS [np2],np2,1631086,Lexie Hull,62,57.02,0.26223,-0.04653,0.0,0.0,0.45846,-0.01084,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631089,Destanni Henderson,36,34.53,0.22347,0.03989,0.0,0.0,0.56305,-0.27736,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631135,Olivia Nelson-Ododa,65,69.67,-0.31667,-0.07846,0.0,0.0,-0.15609,-0.4769,--,False,False,False,
TALL_SHOOTERS [np2],np2,1631141,Jade Melbourne,43,36.14,-0.02602,-0.00487,0.0,0.0,0.3625,-0.25547,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1631263,Nikolina Milić,41,54.14,-0.00301,-0.06243,0.0,0.0,-0.47427,0.45636,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1641602,Ivana Dojkić,23,21.72,-0.29215,-0.02033,0.0,0.0,0.0116,-0.70864,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1641641,Robyn Parks,28,31.71,-0.58298,-0.05614,0.0,0.0,-0.50228,-0.69288,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641642,Li Meng,29,22.96,-0.18787,-0.04916,0.0,0.0,-0.41564,-0.1997,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641648,Aliyah Boston,70,68.5,-0.1131,-0.07773,0.0,0.0,-0.10863,-0.19736,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641649,Diamond Miller,37,40.5,0.14412,-0.07648,0.0,0.0,0.16815,-0.10547,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1641650,Haley Jones,53,48.38,-0.31991,-0.04606,0.0,0.0,-0.51673,-0.17901,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641651,Jordan Horston,64,50.55,-0.18155,-0.05004,0.0,0.0,-0.19612,-0.16139,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641652,Maddy Siegrist,33,27.24,-0.27758,-0.03723,0.0,0.0,-0.18876,-0.36506,--,False,False,False,
TALL_SHOOTERS [np2],np2,1641657,Dorka Juhász,55,55.09,0.17476,-0.09899,0.0,0.0,0.6251,-0.50647,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1641658,Grace Berger,27,31.24,0.36969,-0.02656,0.0,0.0,-0.65512,1.46891,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1641660,Zia Cooke,37,42.9,0.28067,0.00228,0.0,0.0,-0.16448,0.37112,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1641675,Dulcy Fankam Mendjiadeu,24,18.5,-0.01426,-0.04227,0.0,0.0,-0.0713,,-x,False,False,False,
TALL_SHOOTERS [np2],np2,1641690,Kadi Sissoko,20,20.81,-0.76837,-0.04848,0.0,0.0,-0.46342,-1.05053,--,False,False,False,
TALL_SHOOTERS [np2],np2,1642210,Julie Vanloo,35,34.25,0.03275,0.0071,0.0,0.0,0.29544,-0.15376,+-,False,False,False,
TALL_SHOOTERS [np2],np2,1642244,Sevgi Uzun,28,19.03,-0.21638,-0.00697,0.0,0.0,,0.05589,x+,False,False,False,
TALL_SHOOTERS [np2],np2,1642286,Caitlin Clark,35,23.78,0.24561,-0.03834,0.0,0.0,0.36076,0.1072,++,False,False,False,
TALL_SHOOTERS [np2],np2,1642288,Rickea Jackson,35,37.1,0.13264,-0.05681,0.0,0.0,-0.13405,0.49693,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1642289,Kamilla Cardoso,27,25.9,0.52732,-0.10253,0.0,0.0,0.02706,0.7757,++,False,False,False,
TALL_SHOOTERS [np2],np2,1642290,Aaliyah Edwards,29,26.41,0.28152,-0.05242,0.0,0.0,-0.51872,1.07957,-+,False,False,False,
TALL_SHOOTERS [np2],np2,1642291,Angel Reese,29,29.47,0.55769,-0.05777,0.0,0.0,0.39197,0.59675,++,False,False,False,
TALL_SHOOTERS [np2],np2,1642292,Jacy Sheldon,33,36.33,0.19141,-0.00168,0.0,0.0,-0.22431,0.32653,-+,False,False,False,
SMALL_PRESSURE [fg3],fg3,100720,Sue Bird,51,58.7,0.16183,0.27589,0.03018,0.121,1.68282,-1.20773,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,100940,Diana Taurasi,89,80.31,-0.60818,0.26897,-0.14523,-0.602,-0.20855,-1.03316,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201480,Sylvia Fowles,51,60.32,0.03877,-0.05306,0.00739,0.03,0.02361,0.07029,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201496,Candace Parker,58,49.29,-1.0222,0.18516,-0.16504,-0.652,-0.89338,-1.3616,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201507,Leilani Mitchell,26,28.68,0.54197,0.2737,0.05461,0.208,0.68198,-0.47386,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,201516,Allie Quigley,50,52.21,0.49693,0.25378,0.08417,0.334,0.42395,0.6249,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201886,DeWanna Bonner,123,127.42,-0.17672,0.22518,-0.05873,-0.26,-0.18551,-0.13569,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201896,Briann January,55,60.83,0.13184,0.26229,0.02531,0.102,0.06594,0.14053,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201911,Kristi Toliver,22,22.6,-0.86191,0.27696,-0.06992,-0.264,-0.2616,-0.96585,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201913,Kia Vaughn,42,48.34,-0.2092,0.21815,-0.03323,-0.131,-0.23872,-0.16968,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,201919,Shavonte Zellous,20,24.86,-1.58752,0.26513,-0.14052,-0.533,-1.01626,-2.04345,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,202250,Tina Charles,85,89.2,0.04862,0.21621,0.01256,0.053,0.59574,-0.49693,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202252,Alysha Clark,93,78.3,-0.35581,0.22143,-0.08334,-0.345,-0.38281,-0.36271,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,202259,Epiphanny Prince,46,50.44,1.46076,0.2482,0.24044,0.952,3.28298,-0.84027,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202633,Liz Cambage,40,36.12,0.29014,0.14831,0.03588,0.139,0.59641,-0.12605,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202638,Jessica Breland,20,21.75,-0.26892,0.21639,-0.02106,-0.079,0.35608,-0.28856,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202641,Sydney Colson,20,16.57,-3.75233,0.25575,-0.22815,-0.852,-2.84543,-4.65923,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,202650,Jantel Lavender,37,32.47,1.17004,0.21085,0.13172,0.506,-0.5655,2.24659,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202658,Danielle Robinson,72,79.13,-0.20846,0.07024,-0.04922,-0.204,-0.52263,0.03814,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202662,Jasmine Thomas,44,45.2,0.01419,0.22106,0.00213,0.008,-0.21098,0.23306,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,202664,Courtney Vandersloot,114,132.89,-0.25645,0.07775,-0.08763,-0.391,-0.487,-0.05042,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203014,Nneka Ogwumike,105,77.24,-0.52661,0.12523,-0.12206,-0.504,-0.68274,-0.4166,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203024,Damiris Dantas,39,38.51,0.45471,0.2767,0.05946,0.231,1.81934,-1.11065,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203026,Tiffany Hayes,85,81.89,-0.12124,0.09031,-0.02938,-0.122,0.41501,-0.67118,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203029,Riquna Williams,43,39.75,-2.36477,0.28251,-0.31781,-1.236,-0.51942,-4.73817,--,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203035,Shey Peddy,65,56.89,-0.1586,0.16921,-0.02884,-0.115,0.59849,-1.61561,+-,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203398,Brittney Griner,76,76.32,-0.05483,0.19716,-0.01259,-0.052,-0.15954,0.04988,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203399,Elena Delle Donne,37,32.47,-0.5379,0.29734,-0.06055,-0.233,-1.18182,0.43875,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203400,Skylar Diggins-Smith,86,82.2,0.15748,0.1332,0.03828,0.159,0.0835,0.20885,++,False,True,False,256.0
SMALL_PRESSURE [fg3],fg3,203403,Tianna Hawkins,67,47.62,-0.55395,0.13405,-0.08688,-0.342,-1.94642,0.39361,-+,False,False,False,256.0
SMALL_PRESSURE [fg3],fg3,203406,Layshia Clarendon,52,57.37,0.09309,0.08621,0.01704,0.068,-0.06788,0.43294,-+,False,False,False,256.0
